x,f1,f2,f3,f4,f5,f6,f7,f8
434,1,0,0.44,0.56,0.424,0.56,0.56,0.785677083
435,1,0,0.444,0.568,0.424,0.568,0.568,0.786523438
436,1,0,0.444,0.572,0.424,0.572,0.572,0.788183594
437,1,0,0.444,0.576,0.424,0.576,0.576,0.789355469
438,1,0,0.44,0.58,0.424,0.58,0.58,0.788378906
439,1,0,0.44,0.588,0.424,0.588,0.588,0.79046224
440,1,0,0.444,0.592,0.424,0.592,0.592,0.790950521
441,1,0,0.444,0.596,0.42,0.596,0.596,0.791015625
442,1,0,0.444,0.6,0.42,0.6,0.6,0.790592448
443,1,0,0.444,0.604,0.42,0.604,0.604,0.7890625
444,1,0,0.444,0.608,0.42,0.608,0.608,0.790201823
445,0,0,0.444,0.616,0.42,0.616,0.616,0.789453125
446,0,0,0.444,0.608,0.42,0.608,0.608,0.789615885
447,0,0,0.44,0.604,0.42,0.604,0.604,0.79000651
448,0,0,0.44,0.596,0.42,0.596,0.596,0.789778646
449,0,0,0.44,0.592,0.416,0.592,0.592,0.788932292
450,0,0,0.44,0.588,0.416,0.588,0.588,0.789192708
451,0,0,0.436,0.584,0.416,0.584,0.584,0.788834635
452,0,0,0.432,0.576,0.412,0.576,0.576,0.78984375
453,1,0,0.432,0.576,0.412,0.576,0.576,0.790039063
454,1,0,0.428,0.576,0.412,0.576,0.576,0.791048177
455,1,0,0.424,0.576,0.412,0.576,0.576,0.790332031
456,1,0,0.424,0.584,0.412,0.584,0.584,0.78844401
457,1,0,0.428,0.588,0.416,0.588,0.588,0.788736979
458,1,0,0.428,0.592,0.416,0.592,0.592,0.788867188
459,1,0,0.428,0.596,0.416,0.596,0.596,0.787858073
460,1,0,0.432,0.604,0.416,0.604,0.604,0.78688151
461,1,0,0.432,0.608,0.42,0.608,0.608,0.788769531
462,1,0,0.428,0.612,0.42,0.612,0.612,0.788346354
463,0,0,0.432,0.612,0.42,0.612,0.612,0.782552083
464,0,0,0.432,0.608,0.42,0.608,0.608,0.78046875
465,0,0,0.432,0.6,0.416,0.6,0.6,0.780013021
466,0,0,0.436,0.596,0.416,0.596,0.596,0.781119792
467,0,0,0.432,0.592,0.416,0.592,0.592,0.782519531
468,0,0,0.428,0.584,0.416,0.584,0.584,0.780403646
469,0,0,0.428,0.58,0.412,0.58,0.58,0.771354167
470,1,0,0.432,0.576,0.412,0.576,0.576,0.767382813
471,1,0,0.428,0.576,0.412,0.576,0.576,0.75843099
472,1,0,0.428,0.576,0.412,0.576,0.576,0.755859375
473,1,0,0.428,0.58,0.412,0.58,0.58,0.752278646
474,1,0,0.424,0.584,0.412,0.584,0.584,0.745052083
475,0,0,0.424,0.588,0.408,0.588,0.588,0.743847656
476,0,0,0.42,0.584,0.408,0.584,0.584,0.737597656
477,0,0,0.424,0.58,0.408,0.58,0.58,0.740527344
478,0,0,0.424,0.576,0.4,0.576,0.576,0.741796875
479,0,0,0.428,0.572,0.408,0.572,0.572,0.741829427
480,0,0,0.42,0.572,0.412,0.572,0.572,0.739973958
481,0,0,0.424,0.568,0.416,0.568,0.568,0.739908854
482,0,0,0.424,0.564,0.416,0.564,0.564,0.739746094
483,0,0,0.424,0.56,0.412,0.56,0.56,0.739746094
484,0,0,0.424,0.56,0.412,0.56,0.56,0.740917969
485,0,0,0.424,0.556,0.412,0.556,0.556,0.740657552
486,0,0,0.42,0.552,0.412,0.552,0.552,0.74156901
487,0,0,0.42,0.548,0.412,0.548,0.548,0.741959635
488,0,0,0.42,0.548,0.412,0.548,0.548,0.741699219
489,0,0,0.42,0.544,0.408,0.544,0.544,0.740559896
490,0,0,0.42,0.54,0.408,0.54,0.54,0.741927083
491,0,0,0.42,0.536,0.408,0.536,0.536,0.742708333
492,0,0,0.42,0.536,0.408,0.536,0.536,0.741796875
493,0,0,0.42,0.532,0.404,0.532,0.532,0.741341146
494,0,0,0.416,0.528,0.404,0.528,0.528,0.741080729
495,0,0,0.412,0.528,0.408,0.528,0.528,0.739257813
496,0,0,0.412,0.524,0.408,0.524,0.524,0.739778646
497,0,0,0.412,0.52,0.408,0.52,0.52,0.738183594
498,0,0,0.412,0.52,0.408,0.52,0.52,0.737532552
499,0,0,0.412,0.516,0.404,0.516,0.516,0.734049479
500,0,0,0.412,0.512,0.404,0.512,0.512,0.73610026
501,0,0,0.412,0.512,0.404,0.512,0.512,0.739127604
502,0,0,0.412,0.508,0.404,0.508,0.508,0.740071615
503,0,0,0.412,0.508,0.404,0.508,0.508,0.741210938
504,0,0,0.416,0.504,0.404,0.504,0.504,0.740592448
505,0,0,0.416,0.5,0.404,0.5,0.5,0.740950521
506,0,0,0.416,0.5,0.404,0.5,0.5,0.74156901
507,1,0,0.416,0.5,0.404,0.5,0.5,0.741080729
508,1,0,0.412,0.504,0.404,0.504,0.504,0.741145833
509,1,0,0.412,0.512,0.404,0.512,0.512,0.741666667
510,1,0,0.416,0.516,0.408,0.516,0.516,0.741015625
511,1,0,0.416,0.52,0.408,0.52,0.52,0.741764323
512,1,0,0.42,0.528,0.408,0.528,0.528,0.743033854
513,1,0,0.42,0.532,0.412,0.532,0.532,0.742740885
514,1,0,0.42,0.536,0.412,0.536,0.536,0.743033854
515,0,0,0.424,0.54,0.412,0.54,0.54,0.743880208
516,0,0,0.424,0.536,0.412,0.536,0.536,0.742740885
517,0,0,0.424,0.532,0.412,0.532,0.532,0.743391927
518,0,0,0.428,0.532,0.412,0.532,0.532,0.743424479
519,0,0,0.428,0.528,0.412,0.528,0.528,0.743522135
520,0,0,0.428,0.524,0.412,0.524,0.524,0.74391276
521,0,0,0.428,0.52,0.408,0.52,0.52,0.742513021
522,0,0,0.428,0.52,0.408,0.52,0.52,0.743977865
523,0,0,0.428,0.516,0.408,0.516,0.516,0.743652344
524,0,0,0.428,0.512,0.396,0.512,0.512,0.744824219
525,0,0,0.424,0.512,0.396,0.512,0.512,0.74436849
526,0,0,0.424,0.508,0.4,0.508,0.508,0.74436849
527,0,0,0.424,0.504,0.4,0.504,0.504,0.745019531
528,0,0,0.424,0.504,0.404,0.504,0.504,0.742415365
529,0,0,0.424,0.5,0.408,0.5,0.5,0.742154948
530,0,0,0.424,0.5,0.408,0.5,0.5,0.741210938
531,1,0,0.424,0.504,0.408,0.504,0.504,0.741699219
532,1,0,0.424,0.508,0.412,0.508,0.508,0.740917969
533,1,0,0.424,0.516,0.412,0.516,0.516,0.740820313
534,1,0,0.424,0.52,0.412,0.52,0.52,0.741145833
535,1,0,0.424,0.524,0.412,0.524,0.524,0.741927083
536,1,0,0.424,0.532,0.408,0.532,0.532,0.742740885
537,1,0,0.424,0.536,0.404,0.536,0.536,0.742513021
538,1,0,0.424,0.54,0.412,0.54,0.54,0.742154948
539,0,0,0.424,0.54,0.416,0.54,0.54,0.740527344
540,0,0,0.428,0.536,0.416,0.536,0.536,0.741731771
541,0,0,0.428,0.532,0.416,0.532,0.532,0.7421875
542,0,0,0.428,0.528,0.412,0.528,0.528,0.741894531
543,0,0,0.428,0.524,0.412,0.524,0.524,0.742122396
544,0,0,0.428,0.52,0.412,0.52,0.52,0.741503906
545,0,0,0.428,0.516,0.412,0.516,0.516,0.741699219
546,0,0,0.428,0.512,0.412,0.512,0.512,0.74124349
547,0,0,0.428,0.508,0.408,0.508,0.508,0.741731771
548,0,0,0.428,0.504,0.408,0.504,0.504,0.741634115
549,0,0,0.428,0.5,0.408,0.5,0.5,0.741210938
550,1,0,0.428,0.5,0.408,0.5,0.5,0.741015625
551,1,0,0.428,0.496,0.404,0.496,0.496,0.741829427
552,1,0,0.428,0.5,0.404,0.5,0.5,0.742415365
553,1,0,0.428,0.5,0.404,0.5,0.5,0.740690104
554,1,0,0.428,0.508,0.408,0.508,0.508,0.741210938
555,1,0,0.428,0.512,0.408,0.512,0.512,0.740820313
556,1,0,0.428,0.516,0.408,0.516,0.516,0.741601563
557,1,0,0.428,0.524,0.408,0.524,0.524,0.743261719
558,1,0,0.428,0.528,0.412,0.528,0.528,0.741699219
559,1,0,0.416,0.532,0.412,0.532,0.532,0.741699219
560,1,0,0.416,0.536,0.412,0.536,0.536,0.741764323
561,0,0,0.42,0.54,0.416,0.54,0.54,0.740559896
562,0,0,0.42,0.536,0.416,0.536,0.536,0.741471354
563,0,0,0.42,0.532,0.416,0.532,0.532,0.742382813
564,0,0,0.424,0.528,0.412,0.528,0.528,0.741634115
565,0,0,0.42,0.528,0.412,0.528,0.528,0.742154948
566,0,0,0.42,0.524,0.412,0.524,0.524,0.740559896
567,0,0,0.42,0.52,0.412,0.52,0.52,0.740852865
568,0,0,0.42,0.516,0.412,0.516,0.516,0.740039063
569,0,0,0.424,0.516,0.412,0.516,0.516,0.741113281
570,0,0,0.424,0.512,0.412,0.512,0.512,0.741731771
571,0,0,0.424,0.508,0.408,0.508,0.508,0.740722656
572,0,0,0.42,0.508,0.408,0.508,0.508,0.741471354
573,0,0,0.42,0.504,0.408,0.504,0.504,0.741276042
574,0,0,0.42,0.5,0.408,0.5,0.5,0.740950521
575,0,0,0.42,0.5,0.408,0.5,0.5,0.74140625
576,1,0,0.42,0.5,0.408,0.5,0.5,0.741894531
577,1,0,0.42,0.504,0.408,0.504,0.504,0.741601563
578,1,0,0.42,0.512,0.408,0.512,0.512,0.741341146
579,1,0,0.42,0.516,0.408,0.516,0.516,0.741113281
580,1,0,0.42,0.52,0.408,0.52,0.52,0.73984375
581,1,0,0.42,0.528,0.412,0.528,0.528,0.741178385
582,1,0,0.42,0.532,0.412,0.532,0.532,0.740820313
583,1,0,0.424,0.536,0.412,0.536,0.536,0.741927083
584,1,0,0.424,0.54,0.416,0.54,0.54,0.741341146
585,0,0,0.424,0.54,0.416,0.54,0.54,0.741210938
586,0,0,0.428,0.532,0.416,0.532,0.532,0.741829427
587,0,0,0.428,0.528,0.416,0.528,0.528,0.740755208
588,0,0,0.428,0.524,0.412,0.524,0.524,0.741699219
589,0,0,0.424,0.52,0.412,0.52,0.52,0.741341146
590,0,0,0.428,0.516,0.412,0.516,0.516,0.741796875
591,0,0,0.428,0.512,0.412,0.512,0.512,0.741959635
592,0,0,0.428,0.508,0.412,0.508,0.508,0.740983073
593,0,0,0.428,0.504,0.408,0.504,0.504,0.741373698
594,0,0,0.428,0.504,0.408,0.504,0.504,0.740657552
595,0,0,0.428,0.5,0.408,0.5,0.5,0.739746094
596,1,0,0.428,0.5,0.408,0.5,0.5,0.740852865
597,1,0,0.428,0.5,0.404,0.5,0.5,0.740983073
598,1,0,0.428,0.5,0.404,0.5,0.5,0.741145833
599,1,0,0.428,0.504,0.408,0.504,0.504,0.742936198
600,1,0,0.424,0.508,0.408,0.508,0.508,0.743880208
601,1,0,0.428,0.516,0.408,0.516,0.516,0.744042969
602,1,0,0.424,0.52,0.408,0.52,0.52,0.745117188
603,1,0,0.424,0.524,0.404,0.524,0.524,0.745052083
604,1,0,0.424,0.532,0.404,0.532,0.532,0.745019531
605,1,0,0.428,0.536,0.408,0.536,0.536,0.74375
606,0,0,0.428,0.536,0.404,0.536,0.536,0.743326823
607,0,0,0.428,0.536,0.404,0.536,0.536,0.744205729
608,0,0,0.428,0.532,0.404,0.532,0.532,0.743652344
609,0,0,0.428,0.528,0.404,0.528,0.528,0.742643229
610,0,0,0.428,0.524,0.404,0.524,0.524,0.742578125
611,0,0,0.428,0.524,0.404,0.524,0.524,0.743652344
612,0,0,0.428,0.52,0.404,0.52,0.52,0.74156901
613,0,0,0.428,0.516,0.404,0.516,0.516,0.741015625
614,0,0,0.428,0.512,0.4,0.512,0.512,0.741894531
615,0,0,0.424,0.512,0.4,0.512,0.512,0.74156901
616,0,0,0.424,0.508,0.4,0.508,0.508,0.74078776
617,0,0,0.424,0.504,0.4,0.504,0.504,0.740494792
618,0,0,0.424,0.504,0.4,0.504,0.504,0.739648438
619,0,0,0.424,0.5,0.4,0.5,0.5,0.738541667
620,1,0,0.424,0.5,0.404,0.5,0.5,0.736621094
621,1,0,0.424,0.504,0.408,0.504,0.504,0.733984375
622,1,0,0.424,0.512,0.408,0.512,0.512,0.732161458
623,1,0,0.424,0.516,0.408,0.516,0.516,0.730696615
624,1,0,0.424,0.52,0.408,0.52,0.52,0.72750651
625,1,0,0.424,0.524,0.4,0.524,0.524,0.725227865
626,1,0,0.424,0.532,0.408,0.532,0.532,0.725130208
627,1,0,0.42,0.536,0.408,0.536,0.536,0.724348958
628,1,0,0.42,0.54,0.408,0.54,0.54,0.721061198
629,0,0,0.42,0.54,0.408,0.54,0.54,0.719563802
630,0,0,0.424,0.536,0.408,0.536,0.536,0.71780599
631,0,0,0.424,0.532,0.408,0.532,0.532,0.716731771
632,0,0,0.42,0.528,0.404,0.528,0.528,0.716666667
633,0,0,0.42,0.52,0.404,0.52,0.52,0.713053385
634,0,0,0.42,0.516,0.404,0.516,0.516,0.712076823
635,0,0,0.42,0.512,0.404,0.512,0.512,0.709765625
636,0,0,0.42,0.508,0.404,0.508,0.508,0.709277344
637,0,0,0.42,0.504,0.4,0.504,0.504,0.708496094
638,0,0,0.42,0.504,0.4,0.504,0.504,0.707324219
639,0,0,0.416,0.496,0.384,0.496,0.496,0.714192708
640,1,0,0.416,0.496,0.412,0.496,0.496,0.713476563
641,1,0,0.416,0.496,0.416,0.496,0.496,0.713411458
642,1,0,0.412,0.496,0.416,0.496,0.496,0.712727865
643,1,0,0.412,0.5,0.416,0.5,0.5,0.710579427
644,1,0,0.412,0.5,0.416,0.5,0.5,0.705436198
645,1,0,0.412,0.5,0.416,0.5,0.5,0.702897135
646,1,0,0.412,0.5,0.396,0.5,0.5,0.700195313
647,1,0,0.416,0.508,0.412,0.508,0.508,0.697558594
648,1,0,0.416,0.512,0.416,0.512,0.512,0.695703125
649,1,0,0.416,0.516,0.42,0.516,0.516,0.69296875
650,1,0,0.42,0.52,0.42,0.52,0.52,0.690364583
651,1,0,0.42,0.524,0.42,0.524,0.524,0.688053385
652,1,0,0.42,0.532,0.42,0.532,0.532,0.685839844
653,1,0,0.424,0.536,0.42,0.536,0.536,0.684407552
654,0,0,0.424,0.54,0.42,0.54,0.54,0.682161458
655,0,0,0.428,0.536,0.42,0.536,0.536,0.678971354
656,0,0,0.428,0.532,0.42,0.532,0.532,0.677441406
657,0,0,0.428,0.528,0.42,0.528,0.528,0.675553385
658,0,0,0.428,0.528,0.416,0.528,0.528,0.673828125
659,0,0,0.428,0.524,0.416,0.524,0.524,0.672460938
660,0,0,0.428,0.52,0.416,0.52,0.52,0.671223958
661,0,0,0.428,0.52,0.416,0.52,0.52,0.670963542
662,0,0,0.428,0.516,0.416,0.516,0.516,0.66891276
663,0,0,0.428,0.512,0.416,0.512,0.512,0.666113281
664,0,0,0.428,0.508,0.412,0.508,0.508,0.66484375
665,0,0,0.428,0.508,0.412,0.508,0.508,0.663183594
666,0,0,0.424,0.504,0.412,0.504,0.504,0.660677083
667,0,0,0.404,0.5,0.396,0.5,0.5,0.658138021
668,1,0.232,0.408,0.496,0.376,0.496,0.496,0.656184896
669,1,0.248,0.416,0.5,0.424,0.5,0.5,0.64046224
670,1,0.2,0.416,0.504,0.424,0.504,0.504,0.611686198
671,1,0.212,0.42,0.508,0.424,0.508,0.508,0.599934896
672,1,0.196,0.424,0.512,0.424,0.512,0.512,0.588736979
673,1,0.208,0.424,0.516,0.424,0.516,0.516,0.579915365
674,1,0.192,0.428,0.52,0.424,0.52,0.52,0.567871094
675,1,0.1,0.428,0.524,0.428,0.524,0.524,0.560807292
676,1,0,0.428,0.528,0.428,0.528,0.528,0.559863281
677,1,0,0.428,0.528,0.428,0.528,0.528,0.558821615
678,1,0,0.428,0.532,0.428,0.532,0.532,0.556575521
679,1,0,0.432,0.536,0.428,0.536,0.536,0.554296875
680,1,0,0.432,0.54,0.428,0.54,0.54,0.552050781
681,1,0,0.432,0.544,0.428,0.544,0.544,0.550260417
682,1,0,0.436,0.548,0.428,0.548,0.548,0.547135417
683,1,0,0.436,0.548,0.428,0.548,0.548,0.544010417
684,1,0,0.432,0.552,0.428,0.552,0.552,0.539941406
685,1,0,0.428,0.556,0.428,0.556,0.556,0.536360677
686,1,0.292,0.408,0.556,0.372,0.556,0.556,0.529882813
687,1,0,0.424,0.556,0.412,0.556,0.556,0.513020833
688,1,0,0.424,0.556,0.428,0.556,0.556,0.51077474
689,0,0,0.432,0.556,0.428,0.556,0.556,0.512011719
690,0,0,0.432,0.552,0.428,0.552,0.552,0.517480469
691,0,0,0.432,0.548,0.428,0.548,0.548,0.529296875
692,0,0,0.432,0.544,0.428,0.544,0.544,0.537825521
693,0,0,0.428,0.544,0.412,0.544,0.544,0.549088542
694,0,0,0.432,0.54,0.412,0.54,0.54,0.55719401
695,0,0,0.428,0.536,0.408,0.536,0.536,0.566796875
696,0,0,0.428,0.532,0.404,0.532,0.532,0.561197917
697,0,0.268,0.404,0.528,0.392,0.528,0.528,0.55390625
698,1,0.224,0.416,0.524,0.384,0.524,0.524,0.521777344
699,1,0,0.424,0.528,0.428,0.528,0.528,0.505175781
700,1,0,0.428,0.528,0.428,0.528,0.528,0.49938151
701,1,0,0.42,0.532,0.428,0.532,0.532,0.501822917
702,1,0,0.428,0.536,0.416,0.536,0.536,0.497330729
703,1,0,0.432,0.54,0.416,0.54,0.54,0.502441406
704,1,0,0.432,0.544,0.408,0.544,0.544,0.513248698
705,0,0,0.432,0.544,0.416,0.544,0.544,0.527636719
706,0,0,0.432,0.54,0.416,0.54,0.54,0.542513021
707,0,0,0.432,0.536,0.416,0.536,0.536,0.556119792
708,0,0,0.432,0.536,0.416,0.536,0.536,0.572200521
709,0,0,0.432,0.532,0.416,0.532,0.532,0.585839844
710,0,0,0.432,0.528,0.412,0.528,0.528,0.600032552
711,0,0,0.432,0.524,0.412,0.524,0.524,0.614583333
712,0,0,0.432,0.524,0.412,0.524,0.524,0.627213542
713,0,0,0.432,0.52,0.412,0.52,0.52,0.640266927
714,0,0,0.432,0.516,0.408,0.516,0.516,0.640429688
715,0,0,0.432,0.516,0.404,0.516,0.516,0.63421224
716,0,0,0.432,0.512,0.416,0.512,0.512,0.632096354
717,0,0,0.432,0.508,0.416,0.508,0.508,0.630338542
718,0,0,0.432,0.508,0.416,0.508,0.508,0.628157552
719,0,0,0.432,0.504,0.416,0.504,0.504,0.627701823
720,0,0,0.432,0.5,0.416,0.5,0.5,0.626139323
721,0,0,0.428,0.5,0.412,0.5,0.5,0.626497396
722,1,0,0.428,0.5,0.412,0.5,0.5,0.626367188
723,1,0,0.424,0.504,0.412,0.504,0.504,0.625813802
724,1,0,0.424,0.512,0.416,0.512,0.512,0.626106771
725,1,0,0.424,0.516,0.416,0.516,0.516,0.625227865
726,1,0,0.428,0.52,0.416,0.52,0.52,0.625911458
727,1,0,0.428,0.524,0.416,0.524,0.524,0.626269531
728,1,0,0.428,0.528,0.416,0.528,0.528,0.625488281
729,1,0,0.428,0.532,0.416,0.532,0.532,0.625813802
730,1,0,0.428,0.536,0.416,0.536,0.536,0.626757813
731,1,0,0.432,0.54,0.42,0.54,0.54,0.626920573
732,1,0,0.432,0.544,0.42,0.544,0.544,0.62672526
733,0,0,0.436,0.548,0.42,0.548,0.548,0.62828776
734,0,0,0.436,0.544,0.42,0.544,0.544,0.627734375
735,0,0,0.436,0.54,0.42,0.54,0.54,0.628417969
736,0,0,0.436,0.536,0.416,0.536,0.536,0.627799479
737,0,0,0.436,0.532,0.416,0.532,0.532,0.628027344
738,0,0,0.436,0.528,0.416,0.528,0.528,0.628483073
739,0,0,0.44,0.524,0.416,0.524,0.524,0.628450521
740,0,0,0.44,0.52,0.412,0.52,0.52,0.629720052
741,0,0,0.44,0.516,0.412,0.516,0.516,0.630371094
742,0,0,0.44,0.512,0.412,0.512,0.512,0.62952474
743,0,0,0.436,0.508,0.412,0.508,0.508,0.630338542
744,0,0,0.436,0.504,0.412,0.504,0.504,0.63968099
745,0,0,0.436,0.5,0.396,0.5,0.5,0.648209635
746,1,0,0.436,0.5,0.404,0.5,0.5,0.644791667
747,1,0,0.436,0.5,0.412,0.5,0.5,0.637011719
748,1,0,0.436,0.5,0.416,0.5,0.5,0.62952474
749,1,0,0.436,0.5,0.416,0.5,0.5,0.621679688
750,1,0,0.436,0.504,0.416,0.504,0.504,0.615266927
751,1,0,0.436,0.508,0.416,0.508,0.508,0.608658854
752,1,0,0.432,0.512,0.416,0.512,0.512,0.603385417
753,1,0.164,0.432,0.516,0.416,0.516,0.516,0.597265625
754,1,0.244,0.408,0.516,0.364,0.516,0.516,0.586393229
755,1,0.232,0.42,0.52,0.424,0.52,0.52,0.565364583
756,1,0.22,0.42,0.52,0.428,0.52,0.52,0.5453125
757,1,0.212,0.42,0.524,0.424,0.524,0.524,0.527636719
758,1,0.228,0.412,0.528,0.424,0.528,0.528,0.513378906
759,1,0.212,0.416,0.532,0.424,0.532,0.532,0.497167969
760,1,0.208,0.424,0.536,0.424,0.536,0.536,0.484928385
761,1,0.208,0.428,0.54,0.424,0.54,0.54,0.472786458
762,1,0.156,0.428,0.544,0.412,0.544,0.544,0.463411458
763,1,0.152,0.428,0.544,0.424,0.544,0.544,0.462890625
764,1,0.248,0.404,0.548,0.368,0.548,0.548,0.46389974
765,1,0.268,0.42,0.548,0.424,0.548,0.548,0.449316406
766,1,0.284,0.424,0.552,0.428,0.552,0.552,0.432747396
767,1,0.22,0.428,0.552,0.424,0.552,0.552,0.413151042
768,1,0.212,0.432,0.556,0.424,0.556,0.556,0.404394531
769,1,0.212,0.432,0.56,0.392,0.56,0.56,0.404101563
770,1,0.22,0.432,0.564,0.42,0.564,0.564,0.405696615
771,1,0.24,0.428,0.564,0.424,0.564,0.564,0.40234375
772,1,0.244,0.428,0.568,0.424,0.568,0.568,0.395410156
773,1,0.292,0.428,0.572,0.424,0.572,0.572,0.387239583
774,1,0.296,0.432,0.576,0.424,0.576,0.576,0.370735677
775,1,0.304,0.436,0.58,0.424,0.58,0.58,0.350032552
776,1,0.328,0.436,0.58,0.408,0.58,0.58,0.326106771
777,1,0.356,0.432,0.584,0.416,0.584,0.584,0.293522135
778,1,0.412,0.428,0.584,0.392,0.584,0.584,0.255794271
779,1,0.336,0.428,0.588,0.42,0.588,0.588,0.204589844
780,1,0.312,0.432,0.588,0.424,0.588,0.588,0.160807292
781,1,0.244,0.432,0.588,0.388,0.588,0.588,0.130240885
782,1,0.32,0.424,0.588,0.42,0.588,0.588,0.104101563
783,1,0.352,0.428,0.588,0.408,0.588,0.588,0.060904948
784,0,0.264,0.432,0.588,0.42,0.588,0.588,0.02014974
785,0,0,0.432,0.58,0.424,0.58,0.58,0.007454427
786,0,0,0.432,0.576,0.424,0.576,0.576,0
787,0,0,0.428,0.572,0.424,0.572,0.572,0.01389974
788,0,0,0.428,0.568,0.424,0.568,0.568,0.047851563
789,0,0,0.424,0.564,0.408,0.564,0.564,0.076302083
790,0,0,0.424,0.556,0.408,0.556,0.556,0.099772135
791,0,0,0.424,0.552,0.404,0.552,0.552,0.117447917
792,0,0,0.424,0.548,0.42,0.548,0.548,0.11969401
793,0,0,0.424,0.544,0.42,0.544,0.544,0.13655599
794,0,0,0.42,0.54,0.42,0.54,0.54,0.164420573
795,0,0,0.42,0.532,0.384,0.532,0.532,0.178059896
796,0,0,0.424,0.528,0.42,0.528,0.528,0.18655599
797,0,0,0.42,0.524,0.42,0.524,0.524,0.210872396
798,0,0,0.416,0.52,0.42,0.52,0.52,0.239160156
799,0,0,0.416,0.516,0.42,0.516,0.516,0.262955729
800,0,0,0.412,0.512,0.412,0.512,0.512,0.285058594
801,0,0,0.416,0.508,0.404,0.508,0.508,0.289355469
802,0,0,0.416,0.508,0.424,0.508,0.508,0.30296224
803,0,0,0.42,0.504,0.408,0.504,0.504,0.317513021
804,0,0,0.42,0.5,0.416,0.5,0.5,0.325358073
805,0,0,0.42,0.5,0.416,0.5,0.5,0.326367188
806,1,0,0.42,0.5,0.424,0.5,0.5,0.321223958
807,1,0,0.42,0.5,0.424,0.5,0.5,0.314388021
808,1,0.068,0.416,0.5,0.424,0.5,0.5,0.307910156
809,1,0.268,0.4,0.492,0.368,0.492,0.492,0.294856771
810,1,0.276,0.416,0.496,0.372,0.496,0.496,0.267545573
811,1,0.34,0.412,0.496,0.424,0.496,0.496,0.235579427
812,1,0.176,0.416,0.5,0.424,0.5,0.5,0.19375
813,1,0.232,0.392,0.5,0.42,0.5,0.5,0.179947917
814,1,0,0.412,0.504,0.424,0.504,0.504,0.166178385
815,1,0,0.42,0.504,0.38,0.504,0.504,0.160872396
816,1,0,0.424,0.508,0.424,0.508,0.508,0.155371094
817,1,0,0.424,0.512,0.428,0.512,0.512,0.160058594
818,1,0,0.428,0.52,0.428,0.52,0.52,0.171809896
819,1,0,0.428,0.524,0.428,0.524,0.524,0.185253906
820,1,0,0.432,0.528,0.416,0.528,0.528,0.195768229
821,1,0,0.432,0.532,0.416,0.532,0.532,0.203125
822,1,0,0.432,0.54,0.412,0.54,0.54,0.210579427
823,0,0,0.436,0.544,0.416,0.544,0.544,0.217740885
824,0,0,0.44,0.54,0.412,0.54,0.54,0.211686198
825,0,0,0.44,0.536,0.424,0.536,0.536,0.215820313
826,0,0,0.44,0.532,0.42,0.532,0.532,0.223665365
827,0,0,0.436,0.532,0.42,0.532,0.532,0.228873698
828,0,0,0.436,0.528,0.42,0.528,0.528,0.237760417
829,0,0,0.436,0.524,0.42,0.524,0.524,0.249739583
830,0,0,0.436,0.52,0.416,0.52,0.52,0.263020833
831,0,0,0.436,0.52,0.4,0.52,0.52,0.262630208
832,0,0,0.436,0.516,0.416,0.516,0.516,0.264811198
833,0,0,0.436,0.512,0.42,0.512,0.512,0.275748698
834,0,0,0.436,0.512,0.42,0.512,0.512,0.288378906
835,0,0,0.436,0.508,0.42,0.508,0.508,0.304817708
836,0,0,0.436,0.504,0.416,0.504,0.504,0.324251302
837,0,0,0.432,0.504,0.408,0.504,0.504,0.351269531
838,0,0,0.428,0.5,0.408,0.5,0.5,0.378613281
839,1,0,0.428,0.5,0.396,0.5,0.5,0.38219401
840,1,0,0.428,0.504,0.424,0.504,0.504,0.394401042
841,1,0,0.428,0.508,0.424,0.508,0.508,0.414583333
842,1,0,0.428,0.512,0.42,0.512,0.512,0.434342448
843,1,0,0.428,0.52,0.42,0.52,0.52,0.455175781
844,1,0,0.428,0.524,0.42,0.524,0.524,0.477115885
845,1,0,0.428,0.528,0.42,0.528,0.528,0.497591146
846,1,0,0.432,0.532,0.42,0.532,0.532,0.518554688
847,1,0,0.432,0.54,0.42,0.54,0.54,0.539322917
848,1,0,0.436,0.544,0.42,0.544,0.544,0.558365885
849,1,0,0.436,0.548,0.388,0.548,0.548,0.55703125
850,0,0,0.436,0.544,0.424,0.544,0.544,0.570996094
851,0,0,0.44,0.54,0.416,0.54,0.54,0.586621094
852,0,0,0.44,0.536,0.42,0.536,0.536,0.60234375
853,0,0,0.44,0.532,0.416,0.532,0.532,0.619759115
854,0,0,0.44,0.528,0.416,0.528,0.528,0.63655599
855,0,0,0.44,0.524,0.416,0.524,0.524,0.653385417
856,0,0,0.44,0.52,0.412,0.52,0.52,0.669824219
857,0,0,0.436,0.516,0.412,0.516,0.516,0.687044271
858,0,0,0.436,0.512,0.412,0.512,0.512,0.702473958
859,0,0,0.436,0.508,0.4,0.508,0.508,0.700651042
860,0,0,0.436,0.504,0.412,0.504,0.504,0.716731771
861,0,0,0.432,0.5,0.412,0.5,0.5,0.727734375
862,1,0,0.432,0.496,0.416,0.496,0.496,0.732682292
863,1,0,0.432,0.496,0.408,0.496,0.496,0.736458333
864,1,0,0.432,0.496,0.408,0.496,0.496,0.737532552
865,1,0,0.432,0.504,0.404,0.504,0.504,0.735579427
866,1,0,0.428,0.504,0.42,0.504,0.504,0.734472656
