x,f1,f2,f3,f4,f5,f6,f7,f8
0,0.416496515274048,0.003405463714153,0.422565470218658,0.519286779880524,0.414636031627655,0.516984084606171,0.514492548942566,0.58101863861084
1,0.847496628761292,0.000320944790728,0.425168616294861,0.515026406288147,0.423083383798599,0.518466140508652,0.509652477264404,0.43534631729126
2,3.67322910301937E-15,0.000174205229559,0.428416783332825,0.51897181558609,0.410749295711517,0.516494464159012,0.517186379909515,0.448021173477173
3,1.01451815123856E-19,5.36672357156931E-06,0.432669701576233,0.532939607143402,0.414956027507782,0.53078698515892,0.530111570596695,0.464997339248657
4,4.63350937738208E-36,4.37649494415382E-05,0.438135587692261,0.537475480079651,0.421700688123703,0.535301649570465,0.534656218290329,0.53072772026062
5,1.9698704481743E-21,0.000113101227907,0.426838572978973,0.500908638477325,0.417175758838654,0.511385788917541,0.504536917209625,0.578605985641479
6,8.04349122029979E-12,0.001523847074714,0.41317312002182,0.496268611431122,0.416796098947525,0.497248823165893,0.494029717683792,0.582719373703003
7,2.75511299357347E-22,3.09747439132479E-06,0.428491668701172,0.509956576347351,0.425311604261398,0.508453289747238,0.505454242706299,0.416370010375977
8,2.27772215913874E-33,9.81593182586948E-06,0.437929275989533,0.510200384140015,0.423640694856644,0.507673900127411,0.509018004179001,0.394029808044434
9,8.5021219554186E-23,1.49603779937024E-05,0.433476150035858,0.49425604057312,0.415322129249573,0.505047958850861,0.493869034767151,0.39146785736084
10,7.60345393146632E-15,6.00665274396306E-05,0.429430435180664,0.50359349822998,0.402866810560226,0.500157073736191,0.503626300811768,0.445846843719482
11,0.039724424481392,0.012063462529332,0.417225092887878,0.495979311943054,0.376155179381371,0.504545095920563,0.504660364627838,0.441061162948608
12,0.368140280246735,0.430255472660065,0.407900916099548,0.520133576869965,0.41221512055397,0.516543025255203,0.513449587583542,0.380412888526917
13,1,0.39593735575676,0.409049698829651,0.490920937538147,0.417692345619202,0.49423894572258,0.490928676366806,0.429626083374023
14,0.999693274497986,0.173629737496376,0.412602635860443,0.481013582706451,0.397299376010895,0.478698284745216,0.478333189964294,0.496709442138672
15,0.999983429908752,0.018766782581806,0.416301687717438,0.482648663759232,0.4140784034729,0.485828291654587,0.486172739982605,0.443412017822266
16,0.995725393295288,0.006422162689269,0.420558707714081,0.489601017475128,0.415516459703445,0.486926682949066,0.486652073144913,0.445581483840942
17,0.994974493980408,0.009559087213129,0.4180343542099,0.488105629444122,0.398671226978302,0.490476786613464,0.48786514210701,0.486667728424072
18,0.972542703151703,0.018498397283256,0.412389142036438,0.497105605125427,0.383789835333824,0.494812254190445,0.496246723413467,0.540356636047363
19,0.999967336654663,0.008748387414962,0.407219092845917,0.490427688598633,0.395154420614243,0.493056067705154,0.497759193897247,0.533034753799438
20,0.999995827674866,0.035362452864647,0.403665142536163,0.496218934059143,0.418173843383789,0.496279022932053,0.491855442523956,0.482730627059936
21,0.999994158744812,0.005440839221701,0.407872844219208,0.487624953269959,0.419706892728806,0.488784368515015,0.48765963602066,0.502238607406616
22,0.999898910522461,0.004223836725578,0.408293403625488,0.480877335786819,0.410991670846939,0.480174805641174,0.479103003144264,0.539718341827393
23,0.999819695949554,0.00050578266615,0.416306697368622,0.481920001983643,0.414698653697968,0.485202748060227,0.489503440141678,0.507105302810669
24,0.999844670295715,0.002156930509955,0.422144886493683,0.492920196056366,0.418758864164352,0.490744208097458,0.489428058624268,0.493136405944824
