x,f1,f2,f3,f4,f5,f6,f7,f8
866,1,0.009738125,0.415472193,0.491487263,0.418861685,0.495568913,0.491254707,0.432727528
867,0.999999881,0.006172903,0.418749462,0.497448925,0.420751287,0.497570461,0.491543709,0.398115396
868,1,0.008387908,0.41860179,0.494524317,0.420716977,0.496515583,0.496263864,0.351208806
869,0.999999285,0.001964523,0.419060717,0.490685721,0.420966097,0.490517696,0.484444588,0.337535572
870,1,0.000624714,0.422033442,0.501092698,0.420109048,0.503375173,0.50337177,0.321316051
871,0.999972582,0.000142661,0.426084564,0.506662008,0.40560919,0.503896358,0.500935601,0.335090351
872,0.999998927,7.57E-06,0.425689207,0.509173871,0.411221167,0.509268286,0.511626821,0.300493288
873,0.999978781,1.35E-06,0.428792702,0.516408152,0.419821229,0.515572442,0.511713289,0.305442762
874,0.999999285,1.57E-07,0.428589406,0.521819807,0.420498158,0.526800534,0.526734482,0.273020887
875,0.999996901,2.13E-07,0.433468311,0.532418176,0.421755315,0.531520513,0.527869134,0.259739184
876,0.999999642,1.66E-06,0.425657228,0.525886805,0.415203793,0.533045156,0.534848945,0.206432843
877,0.99998939,0.000178285,0.42317313,0.524498687,0.419639383,0.522950566,0.519498287,0.165776849
878,0.999997616,0.00025615,0.418136387,0.530399216,0.41079228,0.53422067,0.537733251,0.158425319
879,0.999701023,0.001782759,0.419136891,0.533934964,0.393508267,0.529662572,0.529700015,0.156978929
880,2.07E-05,0.000174288,0.418936181,0.532835846,0.39874242,0.533424348,0.533243825,0.173605585
881,9.57E-20,0.009577396,0.420100657,0.536069171,0.402565252,0.531155746,0.532802239,0.179888284
882,1.17E-12,0.018892269,0.415635599,0.533084863,0.391751257,0.536206052,0.538169693,0.1305529
883,1.26E-11,0.015929608,0.415348038,0.533811738,0.404722243,0.528504773,0.529302469,0.077023846
884,3.81E-12,0.017125159,0.417758872,0.525057443,0.404082519,0.526220868,0.526375689,0.094970614
885,7.7E-16,0.030158098,0.421843943,0.52359842,0.397768453,0.518820796,0.519857128,0.093769801
886,5.38E-09,7.9E-05,0.418417925,0.532890858,0.382101375,0.529349577,0.537757547,0.109026039
887,1.35E-07,5.89E-06,0.422845654,0.543079503,0.399504118,0.538059025,0.539038538,0.122656941
888,2.97E-08,3.8E-08,0.429438185,0.531563385,0.407206682,0.526438131,0.526891746,0.161130834
889,4.52E-14,1.62E-08,0.433875252,0.521044276,0.416532465,0.515107007,0.514730658,0.191261518
890,5.29E-13,7.09E-08,0.432140705,0.51585495,0.416766509,0.520930872,0.52322976,0.206543803
891,5.62E-18,1.27E-06,0.432158004,0.520455276,0.415601799,0.514930941,0.51529058,0.197970545
892,9.53E-16,1.05E-05,0.428829391,0.505730963,0.40842774,0.50912511,0.511712618,0.263145828
893,2.84E-20,0.000413075,0.426420891,0.507181457,0.405642458,0.503571462,0.503317187,0.297012997
894,0.002811498,0.000349825,0.425953867,0.50333545,0.404094822,0.505235878,0.509453888,0.351104283
895,0.999998689,0.00020183,0.427227186,0.504570838,0.415705775,0.503251837,0.498492898,0.383348227
896,1,0.000128884,0.423481434,0.503243868,0.417627481,0.504362976,0.509695384,0.422680569
