x,f1,f2,f3,f4,f5,f6,f7,f8
190,0,0,0.424,0.5,0.412,0.5,0.5,0.737955729
191,1,0,0.424,0.496,0.412,0.496,0.496,0.733951823
192,1,0,0.424,0.5,0.408,0.5,0.5,0.72952474
193,1,0,0.424,0.5,0.408,0.5,0.5,0.724511719
194,1,0,0.424,0.504,0.404,0.504,0.504,0.723535156
195,1,0,0.424,0.508,0.404,0.508,0.508,0.722591146
196,1,0,0.424,0.516,0.408,0.516,0.516,0.722981771
197,1,0,0.42,0.52,0.404,0.52,0.52,0.724544271
198,1,0,0.42,0.524,0.4,0.524,0.524,0.724348958
199,1,0,0.42,0.528,0.404,0.528,0.528,0.72578125
200,1,0,0.424,0.536,0.408,0.536,0.536,0.725227865
201,1,0,0.424,0.54,0.408,0.54,0.54,0.724544271
202,0,0,0.424,0.544,0.408,0.544,0.544,0.72483724
203,0,0,0.424,0.54,0.408,0.54,0.54,0.724674479
204,0,0,0.428,0.536,0.408,0.536,0.536,0.725260417
205,0,0,0.428,0.532,0.408,0.532,0.532,0.725390625
206,0,0,0.428,0.528,0.408,0.528,0.528,0.724544271
207,0,0,0.428,0.524,0.404,0.524,0.524,0.724967448
208,0,0,0.428,0.52,0.404,0.52,0.52,0.724576823
209,0,0,0.428,0.516,0.404,0.516,0.516,0.724609375
210,0,0,0.428,0.512,0.404,0.512,0.512,0.724739583
211,0,0,0.428,0.508,0.404,0.508,0.508,0.724544271
212,0,0,0.428,0.504,0.4,0.504,0.504,0.724511719
213,0,0,0.428,0.5,0.4,0.5,0.5,0.725260417
214,1,0,0.428,0.496,0.4,0.496,0.496,0.725292969
215,1,0,0.428,0.496,0.4,0.496,0.496,0.724479167
216,1,0,0.428,0.496,0.4,0.496,0.496,0.723242188
217,1,0,0.428,0.504,0.408,0.504,0.504,0.722395833
218,1,0,0.428,0.508,0.412,0.508,0.508,0.722949219
219,1,0,0.424,0.512,0.408,0.512,0.512,0.722526042
220,1,0,0.42,0.52,0.408,0.52,0.52,0.721777344
221,1,0,0.424,0.524,0.412,0.524,0.524,0.721419271
222,1,0,0.424,0.528,0.416,0.528,0.528,0.72171224
223,1,0,0.424,0.532,0.416,0.532,0.532,0.72203776
224,1,0,0.424,0.54,0.416,0.54,0.54,0.722949219
225,0,0,0.424,0.54,0.416,0.54,0.54,0.722167969
226,0,0,0.424,0.536,0.416,0.536,0.536,0.72203776
227,0,0,0.424,0.532,0.412,0.532,0.532,0.721972656
228,0,0,0.424,0.528,0.412,0.528,0.528,0.721907552
229,0,0,0.424,0.524,0.412,0.524,0.524,0.724088542
230,0,0,0.424,0.52,0.412,0.52,0.52,0.723730469
231,0,0,0.424,0.516,0.412,0.516,0.516,0.723046875
232,0,0,0.424,0.512,0.408,0.512,0.512,0.723990885
233,0,0,0.424,0.508,0.408,0.508,0.508,0.724283854
234,0,0,0.424,0.504,0.408,0.504,0.504,0.724739583
235,0,0,0.424,0.5,0.404,0.5,0.5,0.725455729
236,1,0,0.424,0.496,0.404,0.496,0.496,0.726236979
237,1,0,0.424,0.496,0.404,0.496,0.496,0.725651042
238,1,0,0.424,0.496,0.404,0.496,0.496,0.726236979
239,1,0,0.424,0.504,0.4,0.504,0.504,0.726790365
240,1,0,0.424,0.508,0.404,0.508,0.508,0.726041667
241,1,0,0.424,0.512,0.404,0.512,0.512,0.726269531
242,1,0,0.424,0.52,0.408,0.52,0.52,0.725878906
243,1,0,0.424,0.524,0.408,0.524,0.524,0.725748698
244,1,0,0.424,0.528,0.412,0.528,0.528,0.726464844
245,1,0,0.428,0.532,0.412,0.532,0.532,0.726790365
246,0,0,0.428,0.536,0.416,0.536,0.536,0.725260417
247,0,0,0.428,0.536,0.416,0.536,0.536,0.726920573
248,0,0,0.428,0.532,0.416,0.532,0.532,0.726595052
249,0,0,0.428,0.528,0.412,0.528,0.528,0.726692708
250,0,0,0.428,0.524,0.412,0.524,0.524,0.726139323
251,0,0,0.428,0.524,0.412,0.524,0.524,0.726822917
252,0,0,0.428,0.52,0.404,0.52,0.52,0.726009115
253,0,0,0.428,0.516,0.404,0.516,0.516,0.727050781
254,0,0,0.432,0.512,0.404,0.512,0.512,0.72672526
255,0,0,0.428,0.512,0.404,0.512,0.512,0.724707031
256,0,0,0.432,0.508,0.416,0.508,0.508,0.722526042
257,0,0,0.428,0.504,0.416,0.504,0.504,0.720800781
258,0,0,0.432,0.504,0.416,0.504,0.504,0.72093099
259,0,0,0.428,0.5,0.416,0.5,0.5,0.720703125
260,1,0,0.428,0.5,0.416,0.5,0.5,0.721647135
261,1,0,0.428,0.5,0.416,0.5,0.5,0.722851563
262,1,0,0.428,0.504,0.416,0.504,0.504,0.725195313
263,1,0,0.432,0.504,0.416,0.504,0.504,0.725585938
264,1,0,0.428,0.508,0.416,0.508,0.508,0.729557292
265,1,0,0.424,0.508,0.416,0.508,0.508,0.730826823
266,1,0,0.42,0.512,0.416,0.512,0.512,0.733235677
267,1,0,0.42,0.512,0.416,0.512,0.512,0.734667969
268,1,0,0.416,0.516,0.416,0.516,0.516,0.736816406
269,1,0,0.416,0.516,0.416,0.516,0.516,0.737988281
270,1,0,0.416,0.52,0.416,0.52,0.52,0.738769531
271,1,0,0.416,0.52,0.416,0.52,0.52,0.73811849
272,1,0,0.42,0.524,0.416,0.524,0.524,0.73766276
273,1,0,0.42,0.524,0.416,0.524,0.524,0.735904948
274,1,0,0.424,0.528,0.416,0.528,0.528,0.734505208
275,1,0,0.424,0.528,0.416,0.528,0.528,0.73297526
276,1,0,0.424,0.532,0.416,0.532,0.532,0.731282552
277,1,0,0.428,0.532,0.416,0.532,0.532,0.728776042
278,1,0,0.428,0.536,0.416,0.536,0.536,0.726464844
279,1,0,0.428,0.54,0.392,0.54,0.54,0.724446615
280,0,0,0.432,0.54,0.416,0.54,0.54,0.722558594
281,0,0,0.432,0.536,0.42,0.536,0.536,0.723372396
282,0,0,0.432,0.532,0.416,0.532,0.532,0.724121094
283,0,0,0.432,0.528,0.416,0.528,0.528,0.723697917
284,0,0,0.428,0.524,0.416,0.524,0.524,0.723307292
285,0,0,0.428,0.524,0.416,0.524,0.524,0.723339844
286,0,0,0.428,0.52,0.416,0.52,0.52,0.723339844
287,0,0,0.428,0.516,0.416,0.516,0.516,0.723372396
288,0,0,0.432,0.516,0.416,0.516,0.516,0.723372396
289,0,0,0.432,0.512,0.412,0.512,0.512,0.724544271
290,0,0,0.432,0.508,0.412,0.508,0.508,0.724186198
291,0,0,0.432,0.508,0.412,0.508,0.508,0.723372396
292,0,0,0.432,0.504,0.412,0.504,0.504,0.724186198
293,0,0,0.432,0.5,0.412,0.5,0.5,0.723893229
294,0,0,0.432,0.5,0.412,0.5,0.5,0.72483724
295,1,0,0.432,0.496,0.408,0.496,0.496,0.725065104
296,1,0,0.432,0.504,0.408,0.504,0.504,0.724609375
297,1,0,0.432,0.508,0.412,0.508,0.508,0.724479167
298,1,0,0.428,0.516,0.412,0.516,0.516,0.725585938
299,1,0,0.428,0.52,0.412,0.52,0.52,0.724902344
300,1,0,0.428,0.524,0.416,0.524,0.524,0.725520833
301,1,0,0.428,0.528,0.416,0.528,0.528,0.724251302
302,1,0,0.428,0.536,0.416,0.536,0.536,0.725390625
303,1,0,0.432,0.54,0.416,0.54,0.54,0.726106771
304,0,0,0.432,0.544,0.42,0.544,0.544,0.725
305,0,0,0.432,0.54,0.416,0.54,0.54,0.725423177
306,0,0,0.432,0.536,0.416,0.536,0.536,0.725813802
307,0,0,0.432,0.528,0.416,0.528,0.528,0.725358073
308,0,0,0.432,0.524,0.416,0.524,0.524,0.72561849
309,0,0,0.432,0.52,0.416,0.52,0.52,0.724934896
310,0,0,0.432,0.516,0.412,0.516,0.516,0.725520833
311,0,0,0.432,0.512,0.412,0.512,0.512,0.724934896
312,0,0,0.432,0.508,0.412,0.508,0.508,0.725553385
313,0,0,0.432,0.504,0.408,0.504,0.504,0.72594401
314,0,0,0.432,0.504,0.404,0.504,0.504,0.725358073
315,0,0,0.432,0.5,0.396,0.5,0.5,0.725911458
316,1,0,0.432,0.5,0.404,0.5,0.5,0.72578125
317,1,0,0.432,0.496,0.408,0.496,0.496,0.72516276
318,1,0,0.432,0.5,0.408,0.5,0.5,0.725358073
319,1,0,0.432,0.504,0.412,0.504,0.504,0.724804688
320,1,0,0.432,0.512,0.408,0.512,0.512,0.724902344
321,1,0,0.432,0.516,0.412,0.516,0.516,0.72483724
322,1,0,0.432,0.52,0.416,0.52,0.52,0.725
323,1,0,0.432,0.524,0.404,0.524,0.524,0.725976563
324,1,0,0.432,0.532,0.412,0.532,0.532,0.725651042
325,1,0,0.432,0.536,0.412,0.536,0.536,0.724934896
326,0,0,0.432,0.54,0.412,0.54,0.54,0.72516276
327,0,0,0.432,0.536,0.412,0.536,0.536,0.725716146
328,0,0,0.428,0.532,0.412,0.532,0.532,0.726041667
329,0,0,0.428,0.532,0.412,0.532,0.532,0.725423177
330,0,0,0.428,0.528,0.408,0.528,0.528,0.725358073
331,0,0,0.424,0.524,0.408,0.524,0.524,0.72561849
332,0,0,0.424,0.52,0.408,0.52,0.52,0.726464844
333,0,0,0.424,0.516,0.408,0.516,0.516,0.726236979
334,0,0,0.42,0.516,0.408,0.516,0.516,0.725488281
335,0,0,0.42,0.512,0.408,0.512,0.512,0.725878906
336,0,0,0.42,0.508,0.404,0.508,0.508,0.725065104
337,0,0,0.42,0.508,0.404,0.508,0.508,0.725260417
338,0,0,0.416,0.504,0.404,0.504,0.504,0.725520833
339,0,0,0.416,0.5,0.404,0.5,0.5,0.725911458
340,0,0,0.416,0.5,0.404,0.5,0.5,0.726367188
341,1,0,0.42,0.504,0.404,0.504,0.504,0.727311198
342,1,0,0.42,0.508,0.404,0.508,0.508,0.727115885
343,1,0,0.42,0.512,0.408,0.512,0.512,0.723860677
344,1,0,0.42,0.52,0.408,0.52,0.52,0.721516927
345,1,0,0.42,0.524,0.408,0.524,0.524,0.721842448
346,1,0,0.424,0.528,0.416,0.528,0.528,0.722395833
347,1,0,0.424,0.532,0.416,0.532,0.532,0.723242188
348,1,0,0.428,0.54,0.42,0.54,0.54,0.723632813
349,0,0,0.428,0.54,0.416,0.54,0.54,0.724446615
350,0,0,0.432,0.536,0.4,0.536,0.536,0.725325521
351,0,0,0.432,0.532,0.412,0.532,0.532,0.723958333
352,0,0,0.432,0.528,0.416,0.528,0.528,0.723763021
353,0,0,0.432,0.524,0.416,0.524,0.524,0.722460938
354,0,0,0.432,0.52,0.416,0.52,0.52,0.726106771
355,0,0,0.432,0.516,0.416,0.516,0.516,0.733333333
356,0,0,0.428,0.512,0.408,0.512,0.512,0.73655599
357,0,0,0.428,0.508,0.412,0.508,0.508,0.737532552
358,0,0,0.428,0.504,0.412,0.504,0.504,0.737695313
359,0,0,0.428,0.5,0.412,0.5,0.5,0.739485677
360,1,0,0.428,0.496,0.412,0.496,0.496,0.739388021
361,1,0,0.428,0.5,0.412,0.5,0.5,0.73922526
362,1,0,0.428,0.5,0.412,0.5,0.5,0.740266927
363,1,0,0.428,0.504,0.412,0.504,0.504,0.739453125
364,1,0,0.428,0.508,0.412,0.508,0.508,0.740071615
365,1,0,0.428,0.512,0.412,0.512,0.512,0.740201823
366,1,0,0.428,0.516,0.412,0.516,0.516,0.74046224
367,1,0,0.428,0.524,0.416,0.524,0.524,0.740494792
368,1,0,0.428,0.528,0.416,0.528,0.528,0.740299479
369,1,0,0.428,0.532,0.416,0.532,0.532,0.74156901
370,1,0,0.428,0.536,0.416,0.536,0.536,0.741373698
371,0,0,0.432,0.536,0.416,0.536,0.536,0.741764323
372,0,0,0.432,0.536,0.416,0.536,0.536,0.740917969
373,0,0,0.432,0.532,0.416,0.532,0.532,0.741503906
374,0,0,0.432,0.528,0.416,0.528,0.528,0.74202474
375,0,0,0.432,0.524,0.416,0.524,0.524,0.741634115
376,0,0,0.432,0.524,0.416,0.524,0.524,0.742317708
377,0,0,0.432,0.52,0.416,0.52,0.52,0.742708333
378,0,0,0.432,0.516,0.412,0.516,0.516,0.742513021
379,0,0,0.432,0.512,0.412,0.512,0.512,0.741927083
380,0,0,0.432,0.512,0.412,0.512,0.512,0.742089844
381,0,0,0.432,0.508,0.412,0.508,0.508,0.742252604
382,0,0,0.432,0.504,0.412,0.504,0.504,0.743391927
383,0,0,0.432,0.504,0.412,0.504,0.504,0.742740885
384,0,0,0.432,0.5,0.412,0.5,0.5,0.742675781
385,1,0,0.432,0.5,0.408,0.5,0.5,0.742415365
386,1,0,0.432,0.504,0.408,0.504,0.504,0.742610677
387,1,0,0.432,0.508,0.408,0.508,0.508,0.743001302
388,1,0,0.432,0.516,0.412,0.516,0.516,0.743164063
389,1,0,0.432,0.52,0.412,0.52,0.52,0.742578125
390,1,0,0.432,0.524,0.412,0.524,0.524,0.742317708
391,1,0,0.432,0.532,0.416,0.532,0.532,0.742610677
392,1,0,0.432,0.536,0.416,0.536,0.536,0.742936198
393,1,0,0.436,0.54,0.404,0.54,0.54,0.74313151
394,0,0,0.436,0.54,0.412,0.54,0.54,0.743554688
395,0,0,0.436,0.536,0.412,0.536,0.536,0.742903646
396,0,0,0.436,0.532,0.412,0.532,0.532,0.742936198
397,0,0,0.436,0.528,0.408,0.528,0.528,0.742936198
398,0,0,0.436,0.524,0.408,0.524,0.524,0.742708333
399,0,0,0.436,0.52,0.404,0.52,0.52,0.742513021
400,0,0,0.436,0.516,0.404,0.516,0.516,0.742545573
401,0,0,0.436,0.512,0.404,0.512,0.512,0.742936198
402,0,0,0.436,0.508,0.404,0.508,0.508,0.742773438
403,0,0,0.436,0.504,0.404,0.504,0.504,0.742578125
404,0,0,0.436,0.5,0.4,0.5,0.5,0.741829427
405,1,0,0.436,0.496,0.4,0.496,0.496,0.741601563
406,1,0,0.436,0.496,0.4,0.496,0.496,0.740625
407,1,0,0.436,0.5,0.4,0.5,0.5,0.73984375
408,1,0,0.432,0.504,0.404,0.504,0.504,0.739257813
409,1,0,0.432,0.512,0.408,0.512,0.512,0.739095052
410,1,0,0.432,0.516,0.416,0.516,0.516,0.739095052
411,1,0,0.428,0.52,0.416,0.52,0.52,0.740332031
412,1,0,0.428,0.524,0.416,0.524,0.524,0.740885417
413,1,0,0.428,0.532,0.416,0.532,0.532,0.740397135
414,1,0,0.424,0.536,0.416,0.536,0.536,0.740527344
415,0,0,0.424,0.536,0.412,0.536,0.536,0.742675781
416,0,0,0.424,0.536,0.416,0.536,0.536,0.740592448
417,0,0,0.424,0.532,0.416,0.532,0.532,0.73828125
418,0,0,0.424,0.528,0.416,0.528,0.528,0.738769531
419,0,0,0.42,0.524,0.416,0.524,0.524,0.739192708
420,0,0,0.42,0.524,0.416,0.524,0.524,0.738346354
421,0,0,0.42,0.52,0.416,0.52,0.52,0.739746094
422,0,0,0.42,0.516,0.416,0.516,0.516,0.740917969
423,0,0,0.42,0.512,0.416,0.512,0.512,0.740722656
424,0,0,0.424,0.512,0.412,0.512,0.512,0.740755208
425,0,0,0.424,0.508,0.412,0.508,0.508,0.740494792
426,0,0,0.424,0.504,0.412,0.504,0.504,0.740234375
427,0,0,0.424,0.504,0.412,0.504,0.504,0.740592448
428,0,0,0.424,0.5,0.412,0.5,0.5,0.741438802
429,1,0,0.42,0.5,0.412,0.5,0.5,0.740201823
430,1,0,0.42,0.504,0.412,0.504,0.504,0.741634115
431,1,0,0.416,0.508,0.412,0.508,0.508,0.740332031
432,1,0,0.42,0.516,0.412,0.516,0.516,0.740722656
433,1,0,0.42,0.52,0.412,0.52,0.52,0.741536458
434,1,0,0.424,0.524,0.412,0.524,0.524,0.741210938
435,1,0,0.424,0.532,0.416,0.532,0.532,0.741341146
436,1,0,0.424,0.536,0.416,0.536,0.536,0.74140625
437,1,0,0.428,0.54,0.416,0.54,0.54,0.740885417
438,0,0,0.428,0.54,0.416,0.54,0.54,0.742154948
439,0,0,0.432,0.536,0.416,0.536,0.536,0.74156901
440,0,0,0.432,0.532,0.416,0.532,0.532,0.741536458
441,0,0,0.432,0.528,0.416,0.528,0.528,0.742903646
442,0,0,0.432,0.524,0.416,0.524,0.524,0.742936198
443,0,0,0.432,0.52,0.416,0.52,0.52,0.742415365
444,0,0,0.432,0.516,0.412,0.516,0.516,0.741601563
445,0,0,0.432,0.512,0.412,0.512,0.512,0.742773438
446,0,0,0.432,0.508,0.412,0.508,0.508,0.742936198
447,0,0,0.432,0.504,0.412,0.504,0.504,0.743196615
448,0,0,0.432,0.5,0.412,0.5,0.5,0.742643229
449,1,0,0.432,0.496,0.408,0.496,0.496,0.742480469
450,1,0,0.432,0.496,0.404,0.496,0.496,0.736914063
451,1,0,0.432,0.496,0.416,0.496,0.496,0.733235677
452,1,0,0.432,0.496,0.416,0.496,0.496,0.728222656
453,1,0,0.432,0.5,0.416,0.5,0.5,0.723535156
454,1,0,0.432,0.5,0.408,0.5,0.5,0.719889323
455,1,0,0.432,0.508,0.4,0.508,0.508,0.716731771
456,1,0,0.432,0.512,0.416,0.512,0.512,0.711783854
457,1,0,0.432,0.516,0.42,0.516,0.516,0.707779948
458,1,0,0.432,0.52,0.42,0.52,0.52,0.704817708
459,1,0,0.432,0.528,0.42,0.528,0.528,0.7015625
460,1,0,0.432,0.532,0.42,0.532,0.532,0.698567708
461,1,0,0.432,0.536,0.42,0.536,0.536,0.695898438
462,0,0,0.432,0.536,0.42,0.536,0.536,0.69375
463,0,0,0.432,0.536,0.42,0.536,0.536,0.692057292
464,0,0,0.432,0.532,0.416,0.532,0.532,0.693326823
465,0,0,0.436,0.528,0.416,0.528,0.528,0.693196615
466,0,0,0.436,0.524,0.416,0.524,0.524,0.693782552
467,0,0,0.436,0.524,0.416,0.524,0.524,0.694075521
468,0,0,0.436,0.52,0.416,0.52,0.52,0.694498698
469,0,0,0.436,0.516,0.416,0.516,0.516,0.694466146
470,0,0,0.436,0.512,0.412,0.512,0.512,0.69625651
471,0,0,0.436,0.512,0.412,0.512,0.512,0.697200521
472,0,0,0.436,0.508,0.412,0.508,0.508,0.69983724
473,0,0,0.436,0.504,0.412,0.504,0.504,0.700911458
474,0,0,0.432,0.504,0.412,0.504,0.504,0.703548177
475,0,0,0.432,0.5,0.412,0.5,0.5,0.705664063
476,1,0,0.432,0.5,0.412,0.5,0.5,0.708007813
477,1,0,0.432,0.504,0.412,0.504,0.504,0.711458333
478,1,0,0.432,0.508,0.412,0.508,0.508,0.714485677
479,1,0,0.432,0.516,0.412,0.516,0.516,0.716438802
480,1,0,0.432,0.52,0.412,0.52,0.52,0.71936849
481,1,0,0.432,0.524,0.416,0.524,0.524,0.721972656
482,1,0,0.432,0.528,0.416,0.528,0.528,0.723209635
483,1,0,0.432,0.536,0.416,0.536,0.536,0.726464844
484,1,0,0.432,0.54,0.416,0.54,0.54,0.729752604
485,0,0,0.432,0.54,0.42,0.54,0.54,0.732063802
486,0,0,0.432,0.536,0.42,0.536,0.536,0.735904948
487,0,0,0.428,0.532,0.416,0.532,0.532,0.738964844
488,0,0,0.428,0.524,0.416,0.524,0.524,0.737532552
489,0,0,0.428,0.52,0.416,0.52,0.52,0.739192708
490,0,0,0.428,0.516,0.416,0.516,0.516,0.740234375
491,0,0,0.428,0.512,0.412,0.512,0.512,0.742447917
492,0,0,0.428,0.508,0.412,0.508,0.508,0.743522135
493,0,0,0.428,0.508,0.412,0.508,0.508,0.743164063
494,0,0,0.424,0.504,0.412,0.504,0.504,0.745768229
495,0,0,0.424,0.5,0.412,0.5,0.5,0.745703125
496,1,0,0.424,0.496,0.408,0.496,0.496,0.745735677
497,1,0,0.424,0.496,0.408,0.496,0.496,0.745507813
498,1,0,0.424,0.496,0.412,0.496,0.496,0.746744792
499,1,0,0.424,0.5,0.416,0.5,0.5,0.74905599
500,1,0,0.424,0.5,0.416,0.5,0.5,0.749283854
501,1,0,0.424,0.504,0.416,0.504,0.504,0.751269531
502,1,0,0.424,0.504,0.416,0.504,0.504,0.751790365
503,1,0,0.424,0.508,0.416,0.508,0.508,0.753873698
504,1,0,0.424,0.512,0.416,0.512,0.512,0.755110677
505,1,0,0.424,0.512,0.416,0.512,0.512,0.756054688
506,1,0,0.424,0.516,0.416,0.516,0.516,0.757356771
507,1,0,0.424,0.516,0.416,0.516,0.516,0.756608073
508,1,0,0.42,0.52,0.416,0.52,0.52,0.76031901
509,1,0,0.42,0.52,0.42,0.52,0.52,0.761165365
510,1,0,0.416,0.524,0.42,0.524,0.524,0.763867188
511,1,0,0.416,0.524,0.42,0.524,0.524,0.764485677
512,1,0,0.416,0.528,0.42,0.528,0.528,0.764746094
513,1,0,0.42,0.528,0.42,0.528,0.528,0.765690104
514,1,0,0.424,0.532,0.42,0.532,0.532,0.766536458
515,1,0,0.424,0.532,0.42,0.532,0.532,0.767285156
516,1,0,0.428,0.536,0.42,0.536,0.536,0.767610677
517,1,0,0.428,0.536,0.42,0.536,0.536,0.770703125
518,1,0,0.428,0.54,0.42,0.54,0.54,0.772265625
519,0,0,0.424,0.536,0.42,0.536,0.536,0.769498698
520,0,0,0.424,0.532,0.416,0.532,0.532,0.766276042
521,0,0,0.424,0.532,0.416,0.532,0.532,0.766276042
522,0,0,0.424,0.528,0.416,0.528,0.528,0.769661458
523,0,0,0.424,0.524,0.416,0.524,0.524,0.771582031
524,0,0,0.416,0.52,0.416,0.52,0.52,0.771549479
525,0,0,0.416,0.52,0.416,0.52,0.52,0.766113281
526,0,0,0.416,0.516,0.416,0.516,0.516,0.760839844
527,0,0,0.416,0.512,0.412,0.512,0.512,0.75485026
528,0,0,0.416,0.508,0.412,0.508,0.508,0.753092448
529,0,0,0.416,0.508,0.412,0.508,0.508,0.74938151
530,0,0,0.416,0.504,0.4,0.504,0.504,0.743001302
531,0,0,0.412,0.5,0.404,0.5,0.5,0.743066406
532,0,0,0.416,0.5,0.416,0.5,0.5,0.739908854
533,1,0,0.416,0.504,0.416,0.504,0.504,0.742643229
534,1,0,0.42,0.508,0.412,0.508,0.508,0.743196615
535,1,0,0.42,0.512,0.408,0.512,0.512,0.742740885
536,1,0,0.424,0.52,0.416,0.52,0.52,0.74140625
537,1,0,0.424,0.524,0.42,0.524,0.524,0.740364583
538,1,0,0.424,0.528,0.42,0.528,0.528,0.739615885
539,1,0,0.428,0.532,0.42,0.532,0.532,0.739322917
540,1,0,0.428,0.54,0.42,0.54,0.54,0.740429688
541,0,0,0.432,0.54,0.42,0.54,0.54,0.741145833
542,0,0,0.424,0.536,0.42,0.536,0.536,0.741992188
543,0,0,0.424,0.532,0.42,0.532,0.532,0.741471354
544,0,0,0.424,0.528,0.416,0.528,0.528,0.74202474
545,0,0,0.424,0.524,0.412,0.524,0.524,0.741438802
546,0,0,0.424,0.52,0.416,0.52,0.52,0.740852865
547,0,0,0.428,0.516,0.416,0.516,0.516,0.741308594
548,0,0,0.428,0.512,0.412,0.512,0.512,0.741829427
549,0,0,0.428,0.508,0.412,0.508,0.508,0.741634115
550,0,0,0.428,0.508,0.412,0.508,0.508,0.741764323
551,0,0,0.424,0.504,0.412,0.504,0.504,0.74156901
552,0,0,0.42,0.5,0.412,0.5,0.5,0.740039063
553,1,0,0.416,0.496,0.408,0.496,0.496,0.740234375
554,1,0,0.416,0.496,0.408,0.496,0.496,0.737304688
555,1,0,0.412,0.5,0.408,0.5,0.5,0.736979167
556,1,0,0.416,0.504,0.412,0.504,0.504,0.734049479
557,1,0,0.416,0.508,0.412,0.508,0.508,0.73655599
558,1,0,0.416,0.512,0.408,0.512,0.512,0.738574219
559,1,0,0.42,0.52,0.412,0.52,0.52,0.739550781
560,1,0,0.424,0.524,0.412,0.524,0.524,0.741178385
561,1,0,0.428,0.528,0.416,0.528,0.528,0.741373698
562,1,0,0.428,0.532,0.416,0.532,0.532,0.741276042
563,1,0,0.432,0.54,0.416,0.54,0.54,0.741764323
564,0,0,0.432,0.536,0.42,0.536,0.536,0.741438802
565,0,0,0.432,0.536,0.42,0.536,0.536,0.741471354
566,0,0,0.432,0.532,0.416,0.532,0.532,0.742285156
567,0,0,0.432,0.528,0.416,0.528,0.528,0.742317708
568,0,0,0.436,0.524,0.416,0.524,0.524,0.74280599
569,0,0,0.436,0.524,0.416,0.524,0.524,0.743098958
570,0,0,0.436,0.52,0.416,0.52,0.52,0.743229167
571,0,0,0.436,0.516,0.416,0.516,0.516,0.743098958
572,0,0,0.436,0.516,0.412,0.516,0.516,0.743391927
573,0,0,0.436,0.512,0.412,0.512,0.512,0.743489583
574,0,0,0.436,0.508,0.412,0.508,0.508,0.743684896
575,0,0,0.436,0.508,0.412,0.508,0.508,0.743717448
576,0,0,0.436,0.504,0.412,0.504,0.504,0.743391927
577,0,0,0.436,0.5,0.412,0.5,0.5,0.743457031
578,0,0,0.436,0.5,0.412,0.5,0.5,0.743001302
579,1,0,0.436,0.504,0.412,0.504,0.504,0.742513021
580,1,0,0.436,0.508,0.412,0.508,0.508,0.744042969
581,1,0,0.436,0.516,0.4,0.516,0.516,0.744335938
582,1,0,0.432,0.52,0.404,0.52,0.52,0.744759115
583,1,0,0.436,0.524,0.408,0.524,0.524,0.743652344
584,1,0,0.436,0.528,0.408,0.528,0.528,0.743619792
585,1,0,0.436,0.536,0.412,0.536,0.536,0.740852865
586,1,0,0.436,0.54,0.412,0.54,0.54,0.739160156
587,0,0,0.436,0.544,0.412,0.544,0.544,0.736848958
588,0,0,0.436,0.536,0.416,0.536,0.536,0.733951823
589,0,0,0.432,0.532,0.416,0.532,0.532,0.733626302
590,0,0,0.436,0.528,0.42,0.528,0.528,0.73186849
591,0,0,0.432,0.524,0.42,0.524,0.524,0.733984375
592,0,0,0.432,0.52,0.416,0.52,0.52,0.737727865
593,0,0,0.432,0.516,0.412,0.516,0.516,0.740559896
594,0,0,0.432,0.512,0.4,0.512,0.512,0.742903646
595,0,0,0.432,0.508,0.412,0.508,0.508,0.741048177
596,0,0,0.432,0.504,0.416,0.504,0.504,0.740397135
597,0,0,0.432,0.5,0.416,0.5,0.5,0.741210938
598,0,0,0.432,0.496,0.416,0.496,0.496,0.741438802
599,1,0,0.432,0.496,0.416,0.496,0.496,0.742415365
600,1,0,0.432,0.496,0.412,0.496,0.496,0.741113281
601,1,0,0.432,0.5,0.412,0.5,0.5,0.741178385
602,1,0,0.432,0.504,0.416,0.504,0.504,0.741536458
603,1,0,0.432,0.512,0.416,0.512,0.512,0.740234375
604,1,0,0.432,0.516,0.416,0.516,0.516,0.741601563
605,1,0,0.432,0.52,0.416,0.52,0.52,0.742089844
606,1,0,0.432,0.528,0.416,0.528,0.528,0.741959635
607,1,0,0.436,0.532,0.416,0.532,0.532,0.741861979
608,1,0,0.436,0.536,0.42,0.536,0.536,0.742382813
609,0,0,0.436,0.536,0.42,0.536,0.536,0.741796875
610,0,0,0.436,0.536,0.42,0.536,0.536,0.742154948
611,0,0,0.436,0.532,0.416,0.532,0.532,0.743391927
612,0,0,0.436,0.528,0.416,0.528,0.528,0.74358724
613,0,0,0.436,0.524,0.416,0.524,0.524,0.743554688
614,0,0,0.436,0.524,0.416,0.524,0.524,0.743359375
615,0,0,0.436,0.52,0.416,0.52,0.52,0.743554688
616,0,0,0.436,0.516,0.408,0.516,0.516,0.741731771
617,0,0,0.436,0.516,0.412,0.516,0.516,0.740429688
618,0,0,0.436,0.512,0.412,0.512,0.512,0.739941406
619,0,0,0.436,0.508,0.412,0.508,0.508,0.741276042
620,0,0,0.436,0.508,0.412,0.508,0.508,0.742220052
621,0,0,0.436,0.504,0.412,0.504,0.504,0.742643229
622,0,0,0.436,0.5,0.408,0.5,0.5,0.743359375
623,0,0,0.436,0.5,0.408,0.5,0.5,0.741699219
624,1,0,0.436,0.504,0.412,0.504,0.504,0.740950521
625,1,0,0.436,0.508,0.412,0.508,0.508,0.7421875
