x,f1,f2,f3,f4,f5,f6,f7,f8
0,9.16748232882014E-10,1.78585036337608E-05,0.418196697711945,0.477664042234421,0.410198362827301,0.484023336410522,0.503163197278976,0.63614239692688
1,7.91331167260268E-11,2.83312672308966E-06,0.417579716205597,0.480712874889374,0.409790934324264,0.491435724496841,0.491721084833145,0.599713087081909
2,2.65908650654012E-09,3.85918981191935E-05,0.421316956520081,0.491364792346954,0.410079388141632,0.494861182689667,0.512008057832718,0.602014350891113
3,3.57887997015638E-10,1.58726718382241E-06,0.418748561859131,0.490739568710327,0.406886912822723,0.502063288450241,0.499137578248978,0.618418455123901
4,3.23332578489044E-08,1.30346439254936E-05,0.423193695068359,0.499331362247467,0.403808080434799,0.502922548294067,0.513851750135422,0.65377254486084
5,3.81099198420998E-07,2.31157157202233E-07,0.426213606834412,0.488111231327057,0.405453164577484,0.515353917360306,0.491306270837784,0.7107008934021
6,0.000350662361598,2.00133781163458E-06,0.43451073217392,0.49232502746582,0.407734761476517,0.497244430303574,0.504824258327484,0.752409839630127
7,0.996380031108856,7.08018758288631E-09,0.428344872951508,0.488530979156494,0.40581996846199,0.508927399396896,0.478510182380676,0.75119686126709
8,0.999999642372131,2.4666370599391E-08,0.432050450325012,0.486495308399201,0.397656635284424,0.497192370891571,0.486598336458206,0.76699743270874
9,1,7.39299453016429E-07,0.42620846748352,0.493500478744507,0.398246842861175,0.486475639820099,0.493690988063812,0.690185117721558
10,1,6.2647728191223E-05,0.414362190723419,0.501534617424011,0.409603204011917,0.499817896842956,0.491639473438263,0.664734888076782
11,1,1.80833150079707E-05,0.415821450233459,0.496522820472717,0.412683028459549,0.512287907123566,0.504719820022583,0.687852716445923
12,1,1.10710881563136E-05,0.422882934570313,0.514587209224701,0.415585378408432,0.511442496776581,0.503027833223343,0.73642692565918
13,1,5.86601965551381E-06,0.416168007850647,0.5049978556633,0.414365838050842,0.501451035261154,0.52733601641655,0.707974290847778
14,1,1.13214192060696E-05,0.417773641586304,0.513350436210632,0.413058869600296,0.509829661369324,0.504661259174347,0.736079788208008
15,1,8.54679807162029E-06,0.415577809333801,0.51347673034668,0.413184702634811,0.526600188016891,0.529535322904587,0.73577356338501
16,1,1.06823836722469E-05,0.418438190460205,0.535925064563751,0.411954833984375,0.531427752017975,0.527899964094162,0.758496141433716
17,1,4.29752931813709E-05,0.437590135574341,0.548697593688965,0.41903862953186,0.556207361221313,0.565426349878311,0.762156057357788
18,0.920881927013397,0.00036672933551,0.442736222743988,0.575809495449066,0.424403511762619,0.56557647395134,0.5754615483284,0.76701717376709
19,6.72150612945899E-10,5.16566164776577E-08,0.438393438816071,0.556472424983978,0.424291757822037,0.542357592821121,0.577874555587769,0.780860328674316
20,1.3677649804246E-17,6.52776716947301E-08,0.440332003593445,0.553301774978638,0.423894784450531,0.55073029255867,0.573241747140884,0.786157131195068
21,4.84174419583359E-21,1.25192521949202E-08,0.4277350897789,0.532768088817596,0.42322793006897,0.544126782178879,0.544747357845306,0.78476095199585
22,8.94988991421246E-18,2.58656671121571E-07,0.425749630451202,0.539054912090302,0.423034365177155,0.537649722337723,0.564284397363663,0.785207462310791
23,1.53968007780109E-17,1.19146663735137E-08,0.415875226974487,0.51661856842041,0.418367159128189,0.52478505730629,0.531984143972397,0.768997383117676
24,4.30867529155332E-11,2.76427078347297E-07,0.425290096282959,0.507542290687561,0.407454547643662,0.512834059715271,0.527009299278259,0.760317516326904
25,4.19382763109169E-13,3.03024966186172E-08,0.41419541311264,0.49922859287262,0.406792531251907,0.512674798488617,0.497329779624939,0.741492700576782
26,2.48911759259673E-11,1.34694005282654E-06,0.4175981092453,0.503748478412628,0.408792360544205,0.508125406503677,0.524625524520874,0.737995767593384
27,1.74002992570088E-10,2.46323307351304E-07,0.422573941230774,0.495171444892883,0.405705120563507,0.527966176509857,0.501446259021759,0.761382579803467
28,5.47146282769972E-06,1.13612743916747E-05,0.430844567298889,0.50824649143219,0.405682389259338,0.511274385929108,0.518588054418564,0.776876068115234
29,0.995201110839844,7.29662452067714E-05,0.424681131839752,0.50646591091156,0.409814009904861,0.510399471521377,0.48796089053154,0.750239324569702
30,1,0.000361576811993,0.419924719333649,0.50459322977066,0.413855756282806,0.501395046234131,0.496907793283462,0.733909225463867
31,1,8.47126469307113E-05,0.416400956630707,0.505240813732147,0.415904386758804,0.50786785697937,0.509050926685333,0.722062349319458
32,1,4.82171156181721E-05,0.42134631729126,0.51672923707962,0.414930442333222,0.512971212863922,0.506391216278076,0.738389205932617
33,1,1.63113613598398E-05,0.416731553077698,0.50455500793457,0.414764559984207,0.498812809944153,0.522733063459396,0.709843015670776
34,1,2.00510045397095E-05,0.419696845054627,0.50797314786911,0.414572788953781,0.504638783693314,0.498363939285278,0.731837129592895
35,1,8.73731851243065E-06,0.419149115085602,0.50824952840805,0.415378889560699,0.521555201292038,0.518176802635193,0.729107904434204
36,1,8.01782582129817E-06,0.423587820053101,0.52840337228775,0.415083631753921,0.524762310266495,0.516984787464142,0.749829864501953
37,1,9.17848690005485E-05,0.431912368774414,0.523432881355286,0.415959792613983,0.533660428285599,0.553975771188736,0.760384464263916
38,0.999998688697815,0.001836447988171,0.431784022808075,0.543833695888519,0.420066711425781,0.535559438705444,0.542210967063904,0.777058982849121
39,0.001351904124022,6.16130073467502E-07,0.431740930080414,0.528943529129028,0.420919221401215,0.510860961675644,0.558346158027649,0.783156013488769
40,3.15581805479526E-12,2.2468098813988E-06,0.436355913162231,0.528532231330872,0.420889142513275,0.528334985256195,0.549943315267563,0.787212085723877
41,1.40202989836076E-15,5.29534137285736E-07,0.431537593364716,0.520569689750671,0.422921501398087,0.534537658929825,0.532862253189087,0.789985275268555
42,1.32252844472266E-14,1.05463099680492E-05,0.43175559425354,0.537185031890869,0.42445518040657,0.533951507329941,0.561332138299942,0.791599178314209
43,5.73817837905996E-17,3.99358035707564E-08,0.431621079444885,0.5231030626297,0.424734438419342,0.53595433306694,0.543328974485397,0.793076515197754
44,3.98777927725687E-14,2.56372276794536E-07,0.440271069049835,0.530135266780853,0.423112275838852,0.531154659748077,0.555935610771179,0.794377899169922
45,7.05135552710537E-16,2.33082812997054E-07,0.432772780418396,0.516030937194824,0.422869325399399,0.520060238361359,0.534655116081238,0.791000413894653
46,4.97768167830037E-13,1.67802112991922E-05,0.427519496440887,0.519625536441803,0.422931376695633,0.519056653022766,0.54692139339447,0.789136981964111
47,9.519158464949E-13,1.35408160076622E-06,0.426030616760254,0.511326913356781,0.421047269582748,0.509795189380646,0.531869322538376,0.779605054855347
48,1.658248294234E-08,2.36372049766942E-05,0.431143622398376,0.509134704589844,0.415047890424728,0.510903836011887,0.52749476647377,0.773275423049927
49,3.96655508438926E-07,1.43889994251367E-05,0.432739398956299,0.498684801101685,0.414813098430633,0.50121476316452,0.510344217300415,0.765913915634155
50,0.000813057762571,0.000494993293541,0.432848500728607,0.494806929111481,0.416630402326584,0.494465825080872,0.505398365497589,0.764842653274536
51,0.887550413608551,2.17095728658023E-05,0.43122774887085,0.500671486854553,0.417032784461975,0.503520185232162,0.495273249149322,0.75187201499939
52,0.999906301498413,5.69049672049005E-05,0.433904450893402,0.498708514690399,0.411708889245987,0.500834804534912,0.498991687297821,0.745638465881348
53,1,0.000194889434497,0.428960500717163,0.498725320339203,0.412264981746674,0.487861052751541,0.505065242767334,0.723637866973877
54,1,0.001438106100541,0.420100040912628,0.503378329277039,0.416087147712708,0.498834438800812,0.494843978643417,0.733262729644775
55,1,0.00040448645479,0.417029975891113,0.503252050876617,0.416832836866379,0.501160579204559,0.508052181482315,0.717856407165527
56,1,0.000323918517097,0.420857106208801,0.510661280632019,0.415091165065765,0.50689240193367,0.500269163608551,0.725271129608154
57,1,2.75956870973459E-05,0.411027797698975,0.508126979351044,0.416495631694794,0.503697736740112,0.517541706562042,0.700822925567627
58,1,7.60742975216999E-06,0.417886196613312,0.515625257015228,0.41254691696167,0.51237654709816,0.506334061145783,0.732214736938477
59,1,2.53964094554249E-06,0.414135491847992,0.514866107463837,0.413634626626968,0.528272574663162,0.529464989185333,0.729814863204956
60,1,1.49316459783222E-06,0.419396201133728,0.536836582183838,0.411953828334808,0.532889441013336,0.527975153923035,0.758649349212647
61,1,2.81252893614692E-07,0.433686782360077,0.532776947975159,0.411456090688705,0.538534141302109,0.564248487710953,0.767911338806152
62,0.641348659992218,9.75689212282305E-06,0.439284564971924,0.552863034248352,0.416288227796555,0.547283812522888,0.554566938638687,0.781013202667236
63,4.47165326988852E-09,1.45630231207505E-09,0.433410846233368,0.529321089744568,0.417837729930878,0.516889342546463,0.545451988935471,0.775878858566284
64,6.08442506616722E-16,1.30162501577047E-08,0.436653176784515,0.514197642326355,0.419389587640762,0.519749095916748,0.544923583507538,0.773779487609863
65,1.37014548215044E-18,7.37496389291437E-09,0.431051649093628,0.510771540164948,0.419982762336731,0.531803988695145,0.520474940538406,0.770807981491089
66,5.69574176370472E-16,6.01544146547894E-07,0.431273597717285,0.531947145462036,0.422248033285141,0.531231239318848,0.557216202020645,0.772628927230835
67,3.46745882335134E-18,6.53991197863135E-10,0.425405901908874,0.515927900314331,0.420358118772507,0.534246547937393,0.530410173416138,0.780257987976074
68,1.74528140285115E-14,5.77724777350852E-09,0.43613288640976,0.523485705852509,0.415183222770691,0.528585218667984,0.546971232414246,0.787465953826904
69,3.87910715770377E-17,7.14489437614319E-10,0.428197307109833,0.512147856712341,0.415861519813538,0.529835794687271,0.513186207532883,0.779638767242431
70,8.80510061022043E-15,9.51227491441387E-08,0.430866559505463,0.518066623687744,0.418413908243179,0.521585184574127,0.54487553358078,0.776758098602295
