x-r,y-r,x-s,y-s
0.159167161,-0.38761233,-0.459606601,-2.117589802
-2.097964671,2.277817668,0.066820594,-0.376025931
3.142729079,0.419206193,3.943233567,-0.004597196
-1.810420514,-0.336418507,-2.331146971,0.153943786
-1.185133425,-0.274154181,-1.078002655,0.033464835
-0.339179704,-0.182313014,-1.974962559,-0.465333692
-1.199159803,-0.26612634,-1.122431014,0.032704968
-1.205874744,-0.258257409,-1.122431014,0.032704968
2.763337585,-1.21302181,-3.234081792,0.201161096
2.863938088,-1.212838068,0.437469399,-0.123750849
3.941781146,-0.003997513,3.943233567,-0.004597196
-1.734716426,0.057268848,-3.008646766,-0.174579221
-0.643732657,0.226630919,-1.062702919,-0.055014968
-0.136214957,0.150201684,-2.689654915,0.143158079
-0.652566633,0.213959977,-1.107359632,-0.054454241
-0.654577436,0.215395482,-1.107359632,-0.054454241
-1.693242087,-0.735387093,-3.472973347,-0.022238564
-3.220873501,0.890996991,-0.037181183,-0.642662844
2.834941063,0.216978116,3.943233567,-0.004597196
-1.734411738,-0.283359795,-2.339747501,0.233277384
-1.078884271,-0.242384025,-0.987109341,0.022243423
-0.199574775,-0.084855119,-1.842050709,-0.134480041
-1.101192472,-0.248598972,-1.032894316,0.021651039
-1.111538618,-0.241148019,-1.032894316,0.021651039
3.291635815,-0.660802964,-3.324983344,0.140061686
3.943233541,-0.004597223,-1.56880616,-2.999979502
3.942155949,-0.005017027,3.943233567,-0.004597196
-1.744606901,0.00968664,-2.654789265,0.464331037
-0.960375928,0.034245654,-1.339012287,0.463083068
0.390156182,-0.10951473,-2.624001509,0.034655464
-0.954324633,0.027994417,-1.379544979,0.455910988
-0.951198827,0.025370414,-1.379544979,0.455910988
-1.021446814,-0.115157991,-3.470892947,-0.011057377
2.116854675,-1.246531739,0.566025302,2.076758852
3.687258124,-0.252356395,3.943233567,-0.004597196
-1.397263465,-0.327084694,-2.774223441,0.438369401
-1.210471884,0.112512606,-2.888508262,0.409228502
-0.246450013,-0.755052413,-2.661338923,0.441241243
-1.175388481,0.098096769,-2.905914149,0.402860222
-1.171291219,0.092979323,-2.905914149,0.402860222
1.956346358,-0.638522998,-3.74452815,0.190696707
-1.971337469,2.422582437,0.18738126,-0.415603193
3.159108883,0.464615449,3.943233567,-0.004597196
-1.81589305,-0.337243069,-2.330911626,0.13899763
-1.194520138,-0.273790505,-1.085353647,0.037143167
-0.354999445,-0.193556364,-1.994895572,-0.488826032
-1.206963609,-0.265389661,-1.129672289,0.036328399
-1.213074044,-0.257797366,-1.129672289,0.036328399
2.70339793,-1.267411277,-3.22276232,0.206934986
1.160048902,2.945929872,0.314490275,0.164716991
3.939442539,-0.003422833,3.943233567,-0.004597196
-1.544485367,-0.125475789,-2.875591596,0.237065052
-1.213483955,-0.334798188,-1.06794345,0.00434397
0.429447729,-0.187129191,-2.193593519,-0.003185734
-1.203501202,-0.30468634,-1.112521946,0.004018742
-1.216880915,-0.301298644,-1.112521946,0.004018742
-2.592158567,0.370195937,-3.472262719,-0.011998147
1.780549959,-0.621897202,-2.299066484,-1.751656735
3.466893113,-0.220588497,2.737529546,-1.40397141
-1.692882765,-0.025434541,-2.832497277,0.166811914
-1.701577436,-0.200482726,-1.649179369,-0.546891441
-0.688987038,0.625314811,-2.716315323,-0.007735168
-1.648529246,-0.205438299,-1.685082702,-0.538989274
-1.6558991,-0.196103805,-1.685082702,-0.538989274
0.488195938,0.631859386,-2.540068514,0.269346574
1.710472286,2.731820742,-0.56585065,-1.135168484
3.756381123,0.194285999,3.478374104,-0.46655292
-2.005705046,0.105797489,-2.332276006,-0.23060699
-1.25487851,0.139680731,-1.224863375,-0.273738053
-0.627722539,-0.204371148,-2.725176635,-0.595718306
-1.255586211,0.163281208,-1.267099782,-0.269912802
-1.25789683,0.160243379,-1.267099782,-0.269912802
0.78048132,-1.273555313,-2.492553608,0.622330484
3.943233565,-0.004597194,2.986965637,-1.06045027
3.942443641,-0.004438617,3.943233567,-0.004597196
-1.773018499,-0.001277954,-3.171852166,0.080760617
-1.038595061,0.020925673,-1.901040463,0.062027615
0.068311117,0.473872333,-2.777294068,0.118256847
-1.0244633,0.018627412,-1.933184674,0.060841437
-1.025694328,0.0279782,-1.933184674,0.060841437
-0.76712423,-0.197493885,-3.505395381,0.031269091
3.823943523,0.099876923,3.943233567,-0.004597196
3.942555808,-0.004948914,3.943233567,-0.004597196
-1.78278505,0.054932577,-3.19949377,0.071966288
-1.138072826,0.184062786,-1.960767351,0.040112584
-0.381313583,0.68783147,-2.813979883,-0.081830581
-1.116881488,0.162167902,-1.992020117,0.039253496
-1.121510149,0.168448521,-1.992020117,0.039253496
-0.562262873,-0.313168498,-3.506145136,-0.021135196
2.111865995,-2.150479315,0.319693037,3.664179618
3.292911349,-0.767437748,2.639756906,0.829223996
-1.619251611,0.094799411,-2.992708745,-0.275136827
-1.446900142,0.108074611,-3.432295159,-0.130488026
-1.366320408,0.267930715,-2.45960932,0.041847181
-1.394501636,0.094930307,-3.441584823,-0.128800836
-1.397261863,0.089967324,-3.441584823,-0.128800836
1.111977563,0.865095925,0.63859402,0.192502296
3.703934453,0.21996227,3.943233567,-0.004597196
3.942765313,-0.004843428,3.943233567,-0.004597196
-2.00087994,0.031123567,-2.549874052,-0.023460253
-1.33396802,0.185317063,-0.645285838,0.006311535
-0.837350708,-0.378429126,-2.870475062,0.1749731
-1.302072145,0.181463488,-0.696172656,0.005956941
-1.2999797,0.178577326,-0.696172656,0.005956941
-0.187559305,0.025116219,-3.305056661,-0.028137855
1.391317436,-0.129768449,0.420489696,-0.110961311
3.787620782,0.127858102,3.60625258,0.319463761
-1.811995425,0.111965899,-2.590211247,-0.455168303
-1.452507751,-0.161701541,-1.120396615,-0.160838087
-1.682621214,-0.10276678,-2.712658069,-0.135609383
-1.407673158,-0.160425902,-1.164192228,-0.15869791
-1.409849936,-0.156885729,-1.164192228,-0.15869791
0.148878235,0.019027539,0.794610107,-0.921006509
2.135163139,-0.093686742,1.079433633,-0.741480642
3.539427294,-0.445436563,3.943233567,-0.004597196
-1.8453416,0.166480448,-2.309002709,-0.304986137
-1.316132508,0.186529829,-1.053044083,0.006690657
-0.751760292,0.061446522,-1.925216909,-0.160833739
-1.282044035,0.207200609,-1.097844957,0.006330404
-1.294307986,0.191295526,-1.097844957,0.006330404
-0.090516239,-0.187561107,-3.471062267,-0.021643561
2.413901009,-1.000518823,3.943233567,-0.004597196
3.828508384,-0.063216585,3.943233567,-0.004597196
-1.865679701,-0.031180807,-3.155969382,-0.151692004
-1.298829389,-0.267972112,-1.228402426,0.22005061
-0.963508127,-0.296711978,-2.462602015,0.017325214
-1.261380826,-0.258299988,-1.270586011,0.21650588
-1.267272225,-0.260303561,-1.270586011,0.21650588
-0.192616559,-0.000629332,-1.813972448,-1.712289878
3.943233565,-0.004597194,3.471794435,-0.479874067
3.942534211,-0.004511295,3.943233567,-0.004597196
-1.773862595,0.018510084,-3.186635056,0.097797896
-1.050331288,0.076606142,-1.924943058,0.047297665
0.010233068,0.531328876,-2.792477648,0.159089791
-1.036795133,0.070024058,-1.956730515,0.046331338
-1.038874513,0.079782765,-1.956730515,0.046331338
-0.737536756,-0.210373811,-3.505363789,0.016246097
1.820183588,2.328476893,-1.085552579,2.830796513
3.474008472,0.511940271,2.708258803,0.086050115
-1.747653126,-0.07006736,-2.605733132,0.109523195
-1.623777585,0.202995154,-1.868622148,-0.237040439
-0.548099595,0.184232282,-2.744487979,0.141455733
-1.578192376,0.20705213,-1.901250215,-0.233762914
-1.586032926,0.208752469,-1.901250215,-0.233762914
0.64073661,-0.433605205,-1.846613589,1.3225819
1.939607993,-2.22440778,3.943233567,-0.004597196
3.41547721,-0.53443382,3.943233567,-0.004597196
-1.711606552,0.225323524,-3.145892438,0.046730068
-1.388618272,-0.053994432,-2.038168159,0.038555614
-0.762431107,0.645565335,-3.105975175,0.012188783
-1.348907588,-0.053260711,-2.068265689,0.037719765
-1.36381746,-0.066926202,-2.068265689,0.037719765
0.774435737,0.58833122,-3.082685285,0.157352303
2.606002576,-0.525853049,0.059547895,2.138210502
3.606607091,-0.140342887,3.943233567,-0.004597196
-1.301566006,-0.367535901,-2.86591536,0.417543226
-1.190964166,0.099503856,-2.919873651,0.161234908
-0.144887756,-0.581596298,-2.75385799,0.423528804
-1.143100883,0.088393722,-2.936811398,0.158568024
-1.140404972,0.083100671,-2.936811398,0.158568024
2.105887381,-0.821913423,-3.770777681,0.165020678
3.943233449,-0.004597241,-0.763342689,1.549621792
3.941461092,-0.004934677,3.368931334,0.523928987
-1.806992061,0.022629934,-2.627163333,-0.10338991
-0.930394189,0.075063302,-1.411975031,0.189410565
-0.240216584,0.370790246,-2.876482572,0.34411574
-0.924463632,0.073086156,-1.451418727,0.186323149
-0.92609804,0.077429686,-1.451418727,0.186323149
-0.697889312,-0.156665675,-1.808023201,-0.263504455
1.187496237,-3.098528936,0.943930779,-0.614478382
3.939505282,-0.006302707,3.943233567,-0.004597196
-1.623804243,0.182615102,-3.114420121,-0.025247808
-0.760081684,-0.08094492,-1.064432934,0.023309226
0.16446269,0.398380539,-2.523368212,0.34547346
-0.772879544,-0.091327409,-1.109063825,0.022700935
-0.779250746,-0.103500188,-1.109063825,0.022700935
-2.191291709,-0.819693549,-3.47466933,-0.018952463
3.943233541,-0.004597222,0.561161915,0.182271169
3.941786484,-0.005327554,3.943233567,-0.004597196
-1.873173276,0.070916277,-2.619000131,-0.368506203
-0.967713469,0.122125497,-1.029609342,-0.029782982
-0.600505004,0.388826046,-2.766639082,-0.08609719
-0.958196532,0.112487324,-1.074759988,-0.029598852
-0.959548735,0.112229013,-1.074759988,-0.029598852
-0.568387808,-0.609896793,-2.850488003,-0.746277663
1.138929095,2.42252345,0.853248224,-1.561340588
3.710274231,-0.113246422,3.943233567,-0.004597196
-1.575790889,-0.098927509,-2.675222656,0.42480114
-1.219284072,-0.409882631,-1.428775079,0.260738742
-0.074203044,-0.604300431,-2.681847274,-0.07056285
-1.198733958,-0.371291088,-1.467968028,0.256586727
-1.206031907,-0.366523936,-1.467968028,0.256586727
-1.539845851,1.252172399,-3.52722921,0.056884414
1.563932985,-1.431568775,3.943233567,-0.004597196
3.751643693,-0.060702353,3.943233567,-0.004597196
-1.933596933,0.040098836,-2.708087196,-0.17412936
-1.366463046,-0.199959118,-0.816649467,0.029271154
-1.69613415,-0.239864045,-2.715116475,0.067278817
-1.331567504,-0.202017453,-0.864978619,0.028573879
-1.327433078,-0.197876136,-0.864978619,0.028573879
0.53623257,0.261615991,-3.321867089,0.004711685
1.979131521,-2.291123287,-4.05470265,-0.017446267
3.545889486,-0.445593005,3.943233567,-0.004597196
-1.828238412,-0.165611856,-2.598339451,-0.584298763
-1.0507067,-0.243797847,-1.392913114,-0.536287934
0.148443924,-0.131839834,-2.663965469,-0.107926679
-1.047490561,-0.24581455,-1.432641316,-0.528544028
-1.054535148,-0.25548305,-1.432641316,-0.528544028
-0.894560877,0.257057465,-3.474288277,-0.031975311
2.560559702,1.801862797,3.943233567,-0.004597196
3.874002504,0.08488653,3.943233567,-0.004597196
-1.971071591,0.013970316,-2.530338581,-0.106901423
-1.339932883,0.077871361,-0.6726735,0.000165187
-0.542296486,-0.490858574,-2.868933809,-0.296685982
-1.310461014,0.080498208,-0.723151547,-9.77E-05
-1.318759849,0.091200361,-0.723151547,-9.77E-05
-0.245510803,0.018492693,-3.303657798,-0.021276486
0.209287193,0.030118193,0.578990416,0.180473081
2.585280395,0.06319037,3.943233567,-0.004597196
-1.241007536,0.251609062,-2.43882869,0.040490672
-1.148776558,0.152422731,-1.086285568,0.036901656
-0.178484543,0.317036309,-2.207773521,-0.030211758
-1.088862789,0.15063981,-1.1305903,0.036090493
-1.114257421,0.158705514,-1.1305903,0.036090493
2.415185438,1.689483645,-3.469001391,-0.014199098
1.591856706,-0.610898253,-3.702725669,0.32427442
3.687602781,0.079966619,3.943233567,-0.004597196
-1.838083402,0.045255619,-2.618132132,0.149088489
-1.68086579,0.108277064,-1.324718592,-0.11753018
-0.837385708,-0.909763038,-2.524225751,-0.156650951
-1.634092572,0.107074298,-1.365464623,-0.11603639
-1.626454706,0.103171285,-1.365464623,-0.11603639
0.607137403,0.194370619,-3.275722682,0.095727957
2.727759549,-0.361550457,0.052113594,2.024880374
3.607025521,-0.128443888,3.943233567,-0.004597196
-1.272485491,-0.372617744,-2.884480982,0.413724328
-1.187130101,0.08764008,-2.918139077,0.094319589
-0.109652254,-0.545145696,-2.7736502,0.419413415
-1.137977352,0.077545765,-2.935102712,0.092651442
-1.132838505,0.073949036,-2.935102712,0.092651442
2.129152395,-0.866983213,-3.775988944,0.156222075
3.943233565,-0.004597195,3.591256586,-0.346317883
3.942534589,-0.004550835,3.943233567,-0.004597196
-1.771942602,0.028792251,-3.190354143,0.101265855
-1.054525261,0.089331938,-1.928669111,0.045636178
-0.019323071,0.552157604,-2.793383718,0.169955446
-1.038735715,0.08231907,-1.960400955,0.044694649
-1.04302554,0.09171435,-1.960400955,0.044694649
-0.728983791,-0.214343583,-3.505281214,0.012405415
1.134375639,0.977558737,0.204422155,-0.738251751
3.93952615,-0.006745991,3.943233567,-0.004597196
-1.592057171,-0.052639503,-2.971271136,0.187165213
-1.08383563,-0.601600875,-1.044830824,-0.008936602
0.325349062,0.09245743,-2.249868333,0.097466803
-1.082422401,-0.575712162,-1.089754284,-0.009063612
-1.0910011,-0.577185848,-1.089754284,-0.009063612
-2.522581605,0.191751888,-3.473623123,-0.01224496
-0.571347809,3.579671142,0.31051598,-0.250235506
3.186898371,0.8918672,3.641171167,-0.328427961
-1.893785133,-0.267129203,-2.267114667,0.027142692
-1.234762548,-0.256932188,-0.992645019,-0.001414651
-0.515949361,-0.320548345,-2.133995257,-0.563557586
-1.237772535,-0.23504199,-1.038347372,-0.001653929
-1.244040336,-0.224921167,-1.038347372,-0.001653929
2.041876399,-1.64585999,-3.038171469,0.290928506
0.940844347,-0.234592559,0.438594588,0.485474356
2.77220168,-0.08623984,3.943233567,-0.004597196
-1.259805875,0.376865509,-2.417707571,0.080474128
-1.204022419,0.023072661,-1.104991617,-0.01902032
-0.241674647,0.361494204,-2.238365187,-0.058483773
-1.138760449,0.037247465,-1.149017155,-0.018996827
-1.163234571,0.041873486,-1.149017155,-0.018996827
2.010132221,1.922062851,-3.469491827,-0.014750796
1.556864073,-0.4013059,-0.525036299,-1.891800796
3.673708398,-0.261017077,3.943233567,-0.004597196
-1.733754728,-0.004878698,-2.966517299,0.043555107
-1.588709243,-0.019518273,-1.183101906,0.045037407
-1.457004311,0.227936873,-2.807200126,-0.057218349
-1.536358773,-0.018907613,-1.225961619,0.044104815
-1.545674664,-0.030195189,-1.225961619,0.044104815
0.175040323,-0.050504435,-1.403242599,-1.988373987
2.681674993,-1.453220275,0.466075346,-0.710665463
3.940376152,-0.004953819,3.677044703,0.008389004
-1.819018984,-0.073728829,-2.807316745,-0.172589138
-1.004615377,-0.185413744,-1.227046807,0.161313141
-0.107605945,-0.058202847,-2.514102933,-0.001130929
-0.996016729,-0.17663295,-1.269250625,0.15864509
-0.998280729,-0.18093472,-1.269250625,0.15864509
-0.874739822,-0.0242562,-2.055658402,-0.321146324
3.582958998,0.352155981,-0.923305361,-0.241924953
3.942217538,-0.00532029,3.356062261,-0.116378433
-1.944411957,0.149063353,-2.435734095,-0.172408377
-1.217775697,0.29332024,-1.384372335,-0.347119973
-0.60398556,0.17366573,-2.92227439,-0.07704441
-1.201489208,0.280312295,-1.424228012,-0.34219947
-1.202276395,0.275729263,-1.424228012,-0.34219947
-0.181196152,-0.62498579,-2.054446428,0.672850761
2.68637265,-1.511324762,3.943233567,-0.004597196
3.827644477,-0.129289763,3.943233567,-0.004597196
-2.024624482,0.035671062,-2.692881916,0.01996351
-1.280319506,-0.122619999,-0.851222499,0.042117229
-1.427277489,-0.409076595,-2.862763097,0.074253233
-1.247769011,-0.116946571,-0.899035636,0.041228222
-1.244351125,-0.117580893,-0.899035636,0.041228222
0.41120187,0.094373755,-3.318348292,-0.020237905
3.541847374,0.372370393,0.035013616,-0.1612664
3.814885111,0.129204262,3.943233567,-0.004597196
-1.080888458,-0.510687453,-3.080346728,0.301628677
-1.13723261,-0.206789904,-2.805347605,-0.563484552
0.309880841,-0.17805603,-2.942194022,0.341137188
-1.075101421,-0.216660342,-2.823994695,-0.555334727
-1.0688575,-0.210721353,-2.823994695,-0.555334727
2.375011076,-1.004392364,-3.803843883,-0.022056308
0.969590313,0.747319489,-0.509876465,-0.484844709
3.868176592,-0.058559565,3.847481027,0.086078091
-1.771273762,0.105540508,-2.854740343,-0.087854525
-1.509748444,0.068472667,-1.095847078,0.062523359
-1.619659965,0.461674755,-2.801345627,0.099891468
-1.465966004,0.080218184,-1.140009101,0.061329783
-1.47354776,0.068625934,-1.140009101,0.061329783
0.171237799,-0.347922564,-0.683749799,-2.178419597
3.351739437,-0.621814968,3.943233567,-0.004597196
3.722892315,-0.258564641,3.943233567,-0.004597196
-1.911425265,0.001695135,-2.49116333,0.143841788
-1.187986997,0.041680933,-0.618540101,0.036342713
-1.115139601,-0.099585685,-2.860937585,0.279873957
-1.152059606,0.045871287,-0.669826109,0.035539892
-1.158384367,0.04328449,-0.669826109,0.035539892
-0.024956592,0.193672269,-3.304529484,-0.014045103
3.94323345,-0.004597269,-0.297423964,1.703009066
3.941421643,-0.005236245,3.362177627,0.528499594
-1.818121471,0.049667224,-2.597412625,-0.142810796
-0.950510222,0.099915619,-1.360475198,0.078692314
-0.338013931,0.374079043,-2.821315434,0.290313733
-0.944977851,0.094237758,-1.400687548,0.07725741
-0.945892788,0.097786315,-1.400687548,0.07725741
-0.633915381,-0.236139862,-1.828068567,-0.10644528
-0.163018647,0.057267585,0.575829432,-0.209844481
2.572916801,0.200228998,3.943233567,-0.004597196
-1.23638092,0.176299561,-2.446103258,0.016303905
-1.129970047,0.21772754,-1.055896869,0.026546989
-0.147413753,0.275104869,-2.206993438,-0.008422696
-1.07349701,0.205693953,-1.100655164,0.025890373
-1.098157525,0.216726668,-1.100655164,0.025890373
2.622311263,1.500362073,-3.46951422,-0.015674327
-1.561862945,-3.009019269,0.441196673,-0.182842228
2.736627554,-0.476924049,3.943233567,-0.004597196
-1.247414526,-0.296807925,-2.439731705,-0.077294949
-0.937976036,0.028463395,-1.067376004,-0.064181529
-0.020475899,-0.203895209,-1.902618463,0.286970386
-0.914231522,-0.014904054,-1.111962969,-0.063483987
-0.928962159,-0.019885306,-1.111962969,-0.063483987
3.860465635,0.003065071,-3.447648821,0.007400027
2.318087812,2.101109509,3.943233567,-0.004597196
3.664107265,0.360099197,3.943233567,-0.004597196
-2.049889817,-0.00189436,-2.616145416,-0.024717624
-1.304800326,0.164787956,-0.895037918,-0.00303207
-1.002001885,-0.288572991,-2.985973803,0.183630002
-1.275587576,0.168188259,-0.942197093,-0.003247208
-1.280857313,0.176206375,-0.942197093,-0.003247208
0.485667662,-0.349804887,-3.313762275,-0.042791711
1.457144077,-0.35238378,0.408148605,0.399734795
3.61608555,0.174084732,3.943233567,-0.004597196
-1.786469903,-0.151994503,-2.684535935,-0.317249199
-1.603969083,0.098117302,-1.507721053,-0.535902692
-0.706607651,-0.578427445,-2.78081902,-0.168143885
-1.557467743,0.095741013,-1.545735704,-0.528164536
-1.567680161,0.093493629,-1.545735704,-0.528164536
-0.419879741,0.420493942,-3.467151967,-0.019216007
-0.226223235,-0.383748725,2.606306009,-1.583687847
2.783421622,-0.181663721,3.943233567,-0.004597196
-1.40030608,0.493130217,-2.436755767,-0.165603354
-1.317939423,-0.022627623,-0.608413699,-0.081775875
-1.023387729,0.449568689,-2.926906883,0.070325855
-1.272294427,-0.008391161,-0.659850848,-0.080815732
-1.282994963,-0.012687047,-0.659850848,-0.080815732
2.091143171,1.404771038,-3.231866604,0.057950074
1.528197111,-1.745512901,0.815389307,-0.410474025
3.079226877,-0.551858703,3.943233567,-0.004597196
-1.436540265,0.359041583,-2.427791473,0.095357218
-1.252224199,-0.127842808,-1.054106869,-0.003636569
-0.406349765,0.3251028,-2.089598257,-0.129978775
-1.196481626,-0.107735274,-1.098891881,-0.003842684
-1.215927147,-0.112406775,-1.098891881,-0.003842684
1.282990834,1.775516314,-3.473578804,-0.010380019
2.986965636,-1.06045027,2.463130919,1.874098421
3.873786423,-0.088118316,3.725086765,0.230139549
-1.883987653,0.072041803,-3.003240614,-0.194193932
-1.086449429,-0.002691331,-1.404455795,0.144192552
-0.817299686,0.280997508,-2.574705866,0.063757813
-1.062420062,0.006680311,-1.444011718,0.141780032
-1.066603946,-0.001347746,-1.444011718,0.141780032
-0.162703431,-0.245266069,0.428244431,-1.983332486
0.815932249,1.884399226,1.828088193,-1.630105059
2.902173106,0.588157241,3.943233567,-0.004597196
-0.973552531,0.555609638,-2.76519001,-0.33012438
-1.195588681,0.303045417,-0.960632719,-0.477118305
-0.451216347,0.866512083,-3.037643766,0.009867341
-1.129962096,0.322010438,-1.006812867,-0.470257528
-1.138519458,0.32062853,-1.006812867,-0.470257528
2.903785106,0.730330177,-3.351014716,-0.155139275
1.134366857,2.061115772,0.859853359,-1.206833308
3.710159127,-0.150820739,3.943233567,-0.004597196
-1.581317336,-0.069988839,-2.691543307,0.449643972
-1.195825957,-0.468185658,-1.451585563,0.385625198
-0.084961278,-0.569413492,-2.682259438,-0.019293732
-1.177502703,-0.430298287,-1.490438057,0.379609206
-1.185642312,-0.426471038,-1.490438057,0.379609206
-1.595240056,1.249277701,-3.535125466,0.069337418
1.384578008,0.741939747,0.410841612,0.807122553
3.789252694,0.170614136,3.607128609,0.429231288
-1.778636297,0.135939284,-2.669531356,-0.441566321
-1.482305622,-0.098663072,-1.053028955,-0.200066572
-1.668364126,0.059008441,-2.675930573,-0.061654815
-1.434064375,-0.097784908,-1.097830055,-0.197340895
-1.43796653,-0.095705624,-1.097830055,-0.197340895
0.102348067,-0.137811515,0.298854226,-1.342952926
1.422120412,-1.406500573,0.706704508,-0.889938872
3.787649302,0.025353679,3.384163605,0.286999724
-1.877619173,0.078535696,-2.501222279,-0.304767992
-1.401292478,-0.174264677,-1.291980681,0.292611707
-1.634760299,-0.289316971,-2.723576465,-0.097983616
-1.361398722,-0.17287345,-1.333215338,0.287983976
-1.361363449,-0.172650753,-1.333215338,0.287983976
0.180332144,0.223523061,1.611196187,-0.635704109
3.943233567,-0.004597196,0.332575655,-3.650926388
3.942675666,-0.004519969,2.872080695,-1.069596044
-1.480158429,-0.220451643,-2.742224466,0.345368885
-1.427688098,-0.04491231,-2.051802307,-0.228778984
-0.144574383,-0.939003802,-2.74095806,0.101118112
-1.366581937,-0.04521699,-2.081696342,-0.225624765
-1.357214974,-0.047236815,-2.081696342,-0.225624765
1.082274484,-0.460625385,-1.882992253,0.93695228
3.943233542,-0.004597224,-1.064684608,-3.39636442
3.94226132,-0.004926551,3.943233567,-0.004597196
-1.745033122,-0.005799563,-2.72210454,0.38429543
-0.973295045,0.012623977,-1.424770136,0.418488984
0.418382485,-0.093178503,-2.645463332,0.092670935
-0.967705043,0.007577407,-1.46402286,0.411982487
-0.963998829,0.004875372,-1.46402286,0.411982487
-1.001770318,-0.094507563,-3.487686957,-0.037819701
2.12963845,-1.325709011,0.584443919,-0.870624271
3.296150294,-0.747728816,3.943233567,-0.004597196
-1.802189053,0.196721292,-2.337077043,-0.253920401
-1.323045037,0.116210195,-1.055919335,-0.019137447
-0.703320528,0.021863646,-1.957263117,-0.160535301
-1.282222057,0.135378991,-1.100677295,-0.019112205
-1.298678615,0.11658696,-1.100677295,-0.019112205
0.01946724,0.150162201,-3.4721785,-0.018351556
1.188343116,0.002819527,2.339009103,-1.898846762
2.859914666,-0.049501809,3.198929819,-0.351002858
-1.11293343,0.493449706,-2.852517443,0.487186694
-1.197190303,0.155080449,-3.140288075,0.418009427
-0.466948156,0.758072628,-2.319607783,0.12587149
-1.128420115,0.182800629,-3.153936054,0.411510088
-1.143315351,0.171919867,-3.153936054,0.411510088
2.775548325,1.349513305,1.586826648,0.893820961
2.364350151,-1.838660455,3.943233567,-0.004597196
3.661323691,-0.355920409,3.943233567,-0.004597196
-1.967622996,0.02399261,-2.815825205,0.211332251
-1.340780189,0.114083632,-0.95121688,0.04004108
-1.266721968,0.16181587,-2.670177022,-0.132730882
-1.308478595,0.103636479,-0.997537563,0.03918306
-1.315498465,0.090275075,-0.997537563,0.03918306
0.337074027,0.23833407,-3.366406511,0.07602656
0.322205294,-2.085440299,3.943233567,-0.004597196
2.905891988,-0.677199024,3.943233567,-0.004597196
-1.714777439,0.222909562,-2.409575862,-0.085722151
-1.330725401,-0.170157799,-0.549622268,-0.002003713
-1.294995549,-0.004671143,-2.893062598,-0.281311196
-1.293218867,-0.166335796,-0.601936901,-0.002234199
-1.30125034,-0.169489454,-0.601936901,-0.002234199
1.28507785,1.191604534,-3.263788574,0.022882197
2.551260904,1.675275233,3.943233567,-0.004597196
3.873570406,0.090913284,3.943233567,-0.004597196
-1.964339557,-0.009072068,-2.536938356,-0.105587967
-1.34389437,0.04990328,-0.678289485,0.007848913
-0.474104702,-0.508409131,-2.872387429,-0.367913241
-1.314134355,0.049612618,-0.728683711,0.007471373
-1.323428972,0.060791341,-0.728683711,0.007471373
-0.253002207,0.017929437,-3.303329948,-0.018732013
3.943233567,-0.004597196,-1.725770734,2.459678585
3.916386932,-0.028081644,2.561060906,0.907941181
-1.758224458,-0.112014603,-2.792315692,-0.510573357
-1.46414162,-0.022228504,-3.018904193,-0.763790426
-1.406117074,-0.22438253,-2.627299112,0.085500313
-1.403793272,-0.026295917,-3.034363871,-0.752650961
-1.402273886,-0.029495563,-3.034363871,-0.752650961
0.387764228,-0.220561034,-0.021606495,0.809312123
1.791620902,1.675695432,-1.736148055,1.53805437
3.470846116,0.324310449,2.706138219,-0.708240231
-1.713666226,-0.025692057,-2.681027977,0.086618093
-1.647751637,-0.003994291,-1.823410238,-0.688452375
-0.500771368,0.447628831,-2.685632054,0.078233354
-1.597017742,0.000205429,-1.85671311,-0.678437358
-1.607719339,0.007906798,-1.85671311,-0.678437358
0.558306721,-0.057593388,-2.148300614,1.326942795
2.057516155,1.505232235,1.969551449,-0.733471307
3.717222857,0.281585757,3.943233567,-0.004597196
-1.847598064,-0.141525482,-2.224168484,-0.057536197
-1.255565263,-0.099142289,-1.529772642,0.578611102
-0.941001333,0.13124768,-1.948492607,0.104700362
-1.235371856,-0.099427683,-1.567458164,0.569714724
-1.237839871,-0.097600108,-1.567458164,0.569714724
0.51191565,-0.786146389,-3.475875409,-0.019192327
-0.221079951,-0.790421251,2.739976881,-1.368671092
2.783157217,-0.308771913,3.943233567,-0.004597196
-1.448333787,0.460569903,-2.418759974,-0.153815546
-1.328786897,-0.056107129,-0.577730859,-0.048050938
-1.074834852,0.348685137,-2.908871799,0.029466543
-1.284032032,-0.045566562,-0.62962596,-0.047594152
-1.294652368,-0.050520226,-0.62962596,-0.047594152
1.961052049,1.430385856,-3.2283159,0.063106074
3.94323354,-0.004597203,0.58302682,0.511119673
3.941616435,-0.004996265,3.943233567,-0.004597196
-1.827191296,0.020911593,-2.886482312,-0.272102376
-0.814110781,0.16093922,-1.101921504,0.03178839
-0.414985688,0.19357257,-2.808683146,-0.021728738
-0.811008713,0.154435709,-1.145992864,0.031053544
-0.809755127,0.160051282,-1.145992864,0.031053544
-1.083252768,-0.554308649,-3.37766325,-0.125671486
2.421061647,0.467967213,3.943233567,-0.004597196
3.828933998,0.035783381,3.943233567,-0.004597196
-1.884398404,-0.105600474,-3.179476163,0.048046714
-1.344686477,-0.197233336,-1.11281875,0.100138094
-1.028322358,-0.471832096,-2.495343372,-0.043317515
-1.304368308,-0.19353187,-1.156727465,0.098383103
